本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,7,3.645301,0.954852,2.218875,2.441683,1.096573,0.056177,31.55,-2.169086,-3.164206,0.412491,0.491913,-7.881086,4.109
1,3,0.496035,0.301035,0.444559,1.215897,3.049341,-0.129054,14.32,-0.026534,0.096173,0.234534,0.408715,0.813745,5.674
0,0,0.242779,0.113438,0.205248,1.737487,1.140203,-0.033689,20.45,0.295641,0.518495,0.554928,0.983699,5.537063,4.491
1,4,0.352507,0.092467,0.234717,3.32705,1.630503,0.056625,35.56,0.044742,0.231662,0.415717,0.616427,3.538843,4.481
1,8,0.830119,0.472601,0.647984,0.545297,1.096573,-0.044944,30.27,-0.699316,-0.031833,0.076827,0.148449,-0.755086,5.043
1,2,0.720895,0.210965,0.736619,4.6464,1.605583,-2.265071,33.09,0.059214,0.145326,0.631291,0.808688,2.064757,3.705
1,5,0.5401,0.182462,0.483347,2.878882,3.564336,0.239134,16.87,0.001116,-0.133254,1.007902,2.191329,1.339874,4.46
1,15,0.662423,0.700173,0.750129,4.329702,4.881732,-0.009572,19.4,-2.614358,-0.709553,0.263191,0.403883,0.824291,4.693
1,3,0.337439,0.11913,0.352335,0.71963,1.096573,-0.448352,28.89,0.059085,-0.670858,1.285841,1.931866,-0.297534,3.886
1,2,0.754521,0.50835,0.770591,2.714592,1.096573,-0.328253,23.85,-0.620037,-0.200524,0.232587,0.39934,-0.159897,4.498
1,2,0.494276,0.330195,0.519269,1.048396,4.191779,-0.796737,30.41,0.067977,0.001472,0.089146,0.50689,0.397198,2.443
1,3,0.473846,0.322623,0.490556,2.545596,1.132915,-0.297351,42.07,0.039368,0.097047,0.829645,0.999199,2.892754,3.977
1,2,0.525893,0.392445,0.537962,1.358418,1.183317,-0.496675,56.03,0.026781,0.224016,1.196087,2.844971,2.590896,5.909
1,9,0.535022,0.341019,0.602997,1.382564,2.188082,-0.170187,33.24,0.041342,0.083578,0.361294,0.92462,0.752495,4.707
1,6,0.155626,0.134136,0.204986,2.618471,1.039045,-0.022424,42.13,0.267431,0.459275,0.392471,1.405306,8.122065,3.782
0,0,0.385809,0.143181,0.363573,5.620089,0.888027,-0.512762,38.88,0.307233,0.45635,0.715922,0.849398,9.411235,1.189
1,5,0.573799,0.2179,0.887381,4.152805,1.096573,0.059187,15.75,-0.24965,-0.073117,0.700846,1.129643,1.495098,3.86
1,1,0.442575,0.371806,0.427296,2.839468,1.115324,-0.443541,36.56,0.109109,0.333672,0.439067,0.672004,2.503596,4.971
1,12,0.59025,0.362295,0.649223,1.548341,1.1334,0.279484,15.73,-0.195734,-0.240031,0.857608,1.748246,1.267781,4.403
1,3,0.557572,0.283099,0.572456,1.875742,1.278563,-0.059735,54.5,0.100624,0.257992,0.760232,1.029008,2.775707,4.047
0,0,0.712462,0.32132,0.7375,0.900906,414.416024,-0.480593,13.1,-0.375267,0.044062,0.293015,0.444117,0.695191,3.282
1,2,0.402776,0.328741,0.437949,0.654665,2.81502,-0.269929,24.93,0.022547,0.169125,0.394616,0.767101,1.350367,3.992
0,0,0.285269,0.320136,0.468838,1.10195,1.14029,-0.550473,38.08,-0.075785,0.080966,0.593513,1.255241,2.672937,4.306
1,1,0.419398,0.258803,0.456953,5.642995,1.169402,0.044657,18.15,0.103392,0.266421,0.654571,1.401772,4.361606,3.128
1,1,0.244602,0.118567,0.293075,1.212244,1.046569,0.162585,21.24,0.078241,0.389093,1.264276,1.760974,5.001593,4.423
0,0,0.234736,0.597885,0.982606,18.326207,3.106031,-0.009961,14.17,-1.951763,-1.390512,0.189287,0.389467,5.118321,3.51
1,2,0.215822,0.141689,0.471036,2.369519,1.88292,0.007673,9.85,-0.713617,0.006751,0.294361,0.475033,4.291578,4.881
1,5,0.517772,0.193128,0.239729,4.924516,0.862618,-0.005331,9.78,-17.94094,0.187574,0.151598,0.221683,2.995441,4.707
1,1,0.379216,0.052311,0.424729,1.832107,0.940902,0.131699,12.9,0.11598,0.258643,0.570146,1.004873,3.000989,2.009
1,1,0.390637,0.396624,0.462268,6.174939,3.8517,-0.421052,20.13,0.04497,0.190338,0.250858,0.629526,8.253796,2.838
1,3,1.260484,0.848217,2.135553,33.710981,1.096573,0.034377,24.04,-2.238512,-0.815479,0.171475,0.895913,-1.804267,5.651
0,0,0.823185,0.817434,0.883805,4.481358,1.096573,-0.238956,30.05,-1.023374,-0.055421,0.077065,1.134906,0.340026,4.349
0,0,0.204301,0.004951,0.167139,1.843625,0.675398,-0.837012,21.14,0.182289,0.298657,0.224957,0.281037,4.429837,3.804
1,9,0.711308,0.273763,0.588679,0.97064,2.02929,-0.454792,34,-0.097457,-0.028644,0.576232,1.203286,-0.035536,3.952
1,4,0.730356,0.464567,0.77193,2.194382,1.096573,-0.096075,17.39,-0.091486,0.022198,0.989591,1.308096,1.780997,4.634
1,5,1.166432,0.180886,0.302096,6.889321,1.096573,-0.297159,18.13,-0.790337,-4.17493,0.020105,0.021653,-6.172263,5.15
1,1,0.320039,0.032585,0.318782,1.07185,0.958527,-0.235914,22.99,0.176283,0.30547,0.572295,1.160358,2.06197,3.605
1,1,0.589829,0.411919,0.573496,1.332619,1.741469,-0.530163,20.49,0.112555,0.11641,0.418658,1.340633,1.026825,3.557
0,0,0.236049,0.053484,0.203345,1.850028,0.949382,0.016204,31.6,0.167526,0.30381,0.51024,0.850888,5.668,3.02
1,4,0.334615,0.254957,0.431198,1.246328,2.974683,-0.315047,63.62,0.045521,0.165278,0.425001,1.16282,2.299398,4.352
0,0,0.404418,0.32399,0.439072,1.589524,13.984907,-0.045309,12.63,-0.023186,0.005015,0.412343,1.168292,1.446821,3.217
0,0,0.651913,0.507523,0.752199,1.482952,1.096573,-0.1707,30.93,-0.074384,0.023519,0.581517,1.344887,0.963377,1.503
1,1,0.649374,0.501005,0.671732,2.552635,1.096573,-0.154464,30.99,-0.561206,0.041379,0.440539,0.772919,1.147757,3.788
1,1,0.519649,0.297198,0.496831,1.374246,4.223233,-0.030726,42.23,-0.424556,-0.007773,0.330541,1.052921,0.48906,3.173
1,2,0.919369,0.582889,0.960929,18.26144,1.096573,-0.024812,19,-1.282186,-0.63832,0.052578,0.072122,0.434181,3.098
0,0,0.720563,0.003113,0.791252,1.539075,1.096573,-0.067618,31.77,0.0813725,0.035351,0.02945,0.864518,3.092971,3.211
1,1,0.396582,1.49513,3.012939,2.441683,1.177074,-0.003724,65.78,-5.644286,-1.733539,0.02975,0.065991,6.90678,4.773
1,4,0.136792,0.096301,0.136566,2.119253,0.957266,0.257846,13.79,-0.576635,-0.514562,0.19901,0.585178,4.457194,5.323
0,0,0.61574,0.300874,0.546216,1.87073,1.096573,-0.130917,23.67,0.00549,-0.007983,0.816631,1.127109,0.975691,4.638
0,0,0.687265,0.352845,0.733478,3.620392,1.096573,0.003174,19.23,-0.005932,-0.439149,0.431655,0.791756,0.609962,3.811
1,1,0.498102,0.195788,0.595831,1.558665,1.096573,-0.173126,20.09,-0.411002,-0.435659,0.580676,1.63071,0.516477,4.086
1,2,0.178718,0.172057,0.202882,4.645258,0.992963,-0.011835,20.3,0.186782,0.212517,0.439339,0.720199,11.974403,2.946
1,8,0.151225,0.060721,0.35094,1.551057,0.919519,0.10123,21.44,-1.157949,0.22127,0.435363,0.79571,9.629124,3.805
0,0,0.319573,0.05373,0.3289,2.566244,0.646483,0.01726,59.74,0.156136,0.41643,0.585974,0.868547,4.941404,5.176
1,1,0.773913,0.28141,0.653062,4.348934,1.731746,0.005656,24.97,0.211757,-0.163716,0.618051,2.300668,3.800098,3.569
0,0,0.305733,0.285878,0.449189,2.346155,1.21784,0.449044,22,-1.337744,-0.462866,0.243307,0.479181,3.152815,3.87
1,3,0.532841,0.37065,0.555843,1.514702,1.360973,-0.29996,29.81,0.183935,0.223871,0.545922,1.213601,2.443525,2.9
1,4,0.826772,0.603489,0.887422,2.371806,1.096573,0.03392,29.81,-1.481569,-0.367361,0.188617,0.397227,-0.261474,4.499
1,1,0.41409,0.109062,0.424754,1.604425,0.836889,-0.487622,19.53,-0.484449,-0.176272,0.912035,1.235353,3.109751,4.037
0,0,0.631156,0.204052,0.643744,1.575504,1.300272,-0.143582,37.46,0.069018,0.183751,0.829929,1.241688,2.353678,3.938
1,1,0.613337,0.321531,0.563173,1.639714,1.631755,-0.054963,29.28,0.079932,0.129758,0.534027,0.682201,1.570596,4.555
1,1,0.478477,0.090852,0.43302,1.515864,0.964421,0.73073,29.66,0.12741,0.307282,0.803309,1.532456,2.478649,5.398
0,0,0.601255,0.208336,0.720465,3.965292,2.953056,-1.174596,34.96,-0.000727,0.106104,0.6921,0.778256,2.367973,3.744
1,1,0.708118,0.213277,0.754768,3.456147,1.938112,-0.017687,38.55,-0.010314,-0.14561,0.843503,1.534222,0.496624,4.352
0,0,0.279751,0.110846,0.316683,2.772378,1.012662,-0.036295,31.25,0.062656,0.1761,0.447966,0.868323,2.855841,3.829
1,2,0.443419,0.352234,0.540318,1.640729,4.01304,-0.090696,10.8,-0.006943,0.016232,0.279517,0.469507,1.25724,5.715
0,0,0.120961,0.122195,0.194452,3.126786,0.980818,-0.100535,27.87,0.504186,0.459761,0.204646,0.546941,17.688588,3.562
0,0,0.330191,0.096209,0.299438,1.632511,0.71541,0.034481,16.32,0.112492,0.358327,0.885552,1.192452,4.119985,3.914
0,0,0.292116,0.12911,0.296431,2.625339,1.319442,-0.116242,22.27,-0.190378,0.130779,0.529157,0.931485,4.185599,2.699
0,0,0.171993,0.06501,0.255864,8.559766,0.982621,0.120391,40.52,0.353736,0.132341,0.49568,1.054659,34.248764,2.672
1,6,0.496355,0.089301,0.478024,3.894387,1.096573,-0.412583,15.53,0.107263,-0.694506,0.652028,1.237234,3.37062,3.351
0,0,0.626743,0.433178,0.666326,3.257487,3.834757,0.06324,26.13,-0.029604,-0.188269,0.66062,1.281605,1.603277,3.95
1,1,0.279934,0.023002,0.254138,0.746943,1.365124,0.402769,29.96,0.030048,0.189924,0.608602,0.780733,2.569869,3.6
1,4,0.194709,0.003708,0.179697,4.521026,0.716506,-0.050894,8.16,-1.863691,0.105243,0.087765,0.226525,5.893604,4.656
1,7,0.104021,0.27852,0.308847,1.134506,1.096573,-0.080474,26.38,0.061153,0.421182,0.113225,0.361321,18.052474,5.266
1,2,0.53366,0.370644,0.635204,2.266374,1.096573,-0.408164,13.36,0.018333,0.16158,1.259987,1.662025,2.441911,5.142
1,2,0.186672,0.000266,0.157072,0.756784,0.993946,-0.151703,26.07,0.061843,0.194511,0.495343,1.027936,4.183888,2.067
1,8,0.587511,0.268651,0.57987,0.685909,2.071413,0.119269,43.06,-0.389633,-0.143085,0.260931,0.646493,0.052636,3.421
1,1,0.382206,0.060021,0.449073,2.885047,1.881501,-0.577738,27.77,0.164457,0.175239,0.364309,0.446296,2.600578,4.136
1,1,0.665079,0.238135,0.723471,1.119944,1.962675,-0.09766,19.13,-0.003901,0.071175,0.869406,1.026763,1.526666,3.684
1,8,0.475738,0.234872,0.416124,1.766738,1.096573,0.598134,23.45,-0.58328,-0.339851,0.409878,1.025943,-1.373925,5.26
1,3,0.506716,0.33772,0.622677,1.204393,1.737311,0.017884,58.77,0.070833,0.141465,0.957645,1.576977,2.646604,4.512
1,2,0.703506,0.29268,0.863322,1.13578,1.37038,-23.054322,41.36,0.288225,0.202224,0.776934,1.188887,3.344635,3.976
1,4,0.572876,0.500516,0.642346,1.710959,15.90518,-0.01105,11.15,-0.344506,-0.118797,0.314434,0.63661,1.860349,4.996
1,2,0.330797,0.127367,0.335399,1.568257,1.059431,0.260554,17.52,0.233861,-0.13279,0.461199,0.736843,2.714987,5.361
0,0,0.241406,0.021654,0.213864,2.421135,0.59214,-0.005798,51.46,0.058251,0.172213,0.505698,0.736959,4.192439,5.882
1,3,0.47157,0.24652,0.56651,1.874812,1.497303,-1.472517,20.63,0.058648,0.241432,0.786531,1.078308,2.550885,4.055
1,1,0.476888,0.270369,0.329517,3.155777,1.096573,0.010376,19.32,-0.051002,-0.194671,0.027844,0.425243,-0.051332,6.116
1,6,0.033354,0.011549,0.048192,1.231631,0.859767,-0.059276,11.55,-6.248646,-1.047124,0.081151,0.088022,18.500199,5.615
1,2,0.490599,0.104734,2.197791,4.627185,0.941578,-0.143097,29.09,0.565793,0.022021,0.099722,0.455059,0.915554,3.717
1,2,0.350215,0.269993,0.313815,2.102842,1.096573,0.007063,23.81,0.121367,0.100437,0.085298,0.354955,2.66642,3.694
1,1,0.418442,0.316623,0.460504,1.89975,1.693075,0.128173,42.11,-0.054338,0.149873,0.444728,0.795599,3.552644,4.98
1,2,0.090244,0.029038,0.050608,2.038254,0.257016,-0.01002,40.76,0.374048,0.077995,0.073607,0.088488,26.590477,5.012
0,0,0.322235,0.332297,0.43226,4.333407,1.017518,0.023615,34.34,0.298951,0.382616,0.680115,1.673888,9.950403,4.859
0,0,0.91367,0.151762,0.878596,29.013883,1.096573,-0.024925,19.76,0.254745,-1.225288,0.284403,0.494294,-0.574742,4.737
1,1,0.785349,0.298611,0.796564,0.815748,1.096573,-0.038803,23.05,-0.005972,0.036749,0.177725,0.25813,0.422995,4.84
0,0,0.183506,0.040696,0.185221,2.090798,0.875106,-0.380888,32.17,-0.257464,0.203643,0.39652,0.745735,4.145188,3.361
1,3,0.185106,0.022224,0.198414,1.294637,-4.153037,0.312525,16.79,-0.292991,-0.314465,0.224698,0.429252,1.421045,3.762
1,3,0.834524,0.293768,0.740429,1.906664,1.164092,-0.435347,13.69,-0.172938,-0.708866,2.654523,4.458606,1.397073,3.921
1,5,0.498755,0.062101,0.298729,1.562413,1.813018,-0.290319,15.02,0.005828,-0.727388,1.008386,1.400705,0.133927,4.972
0,0,0.877201,0.462486,1.007272,13.52167,1.096573,-0.035737,22.49,-0.015242,-0.068917,0.583339,1.014125,1.081387,4.573
1,2,0.182746,0.042672,0.146771,1.940023,0.991986,0.07421,18.79,0.099293,0.356239,0.662569,1.77083,9.845735,4.423
1,2,0.687302,0.469109,0.79478,4.216441,1.096573,-0.055596,30,-0.176519,-0.196387,1.236359,1.539283,2.067674,3.85
1,5,0.366747,0.143331,0.691346,2.053076,1.476184,0.374601,20.47,-1.333011,-1.032751,0.426835,0.507367,0.930385,3.533
1,3,0.385741,0.118913,0.482318,1.296154,2.359097,0.178886,30.4,-0.590418,-0.00356,0.728326,1.595237,2.626362,3.623
1,1,0.440562,0.187939,0.471909,1.068598,1.096573,-0.265881,22.87,-0.381306,0.015208,0.357193,0.519662,1.087709,4.817
1,1,0.284446,0.196309,0.268449,1.165728,1.986248,-0.16634,9.9,0.081766,-0.069865,0.054812,0.19266,0.901385,5.128
0,0,0.141006,0.024378,0.147056,1.822858,1.745614,-0.093826,23.93,-0.019744,0.342956,0.31971,0.431118,8.963189,3.526
1,4,0.793349,0.249287,0.608906,1.728104,1.257254,-0.619833,12.44,0.017368,-0.130532,0.944922,1.134558,1.087137,3.6
1,1,0.63929,0.109465,0.74057,1.641371,1.096573,1.401749,17.06,0.0813725,0.004473,0.000144,0.000176,0.873026,3.66
0,0,0.591187,0,0.648739,1.616775,1.096573,0.438169,27.45,0.0813725,0.054111,0.052847,0.864518,3.092971,2.565
1,4,0.565851,0.244907,0.572697,2.973588,1.182836,0.062938,39.74,-0.914088,-0.260994,0.682471,1.275768,2.154953,4.534
1,2,0.724535,0.512795,0.811136,0.799025,1.096573,-0.444644,29.1,0.035374,0.001931,0.412848,0.721417,0.364912,2.47
0,0,0.440288,0.285165,0.589643,4.801052,1.26148,0.15633,20.82,0.077191,0.126026,0.615043,0.934053,4.272411,2.694
1,6,1.283227,0.63982,1.07295,2.441683,1.096573,0.126921,21.42,0.07005,-0.689545,0.174269,0.41475,-2.15674,5.581
1,1,0.484477,0.559002,0.778107,2.352785,8.257199,-0.109519,37.11,-0.343752,0.039129,0.434223,0.797484,1.742836,3.431
1,4,0.639028,0.53535,0.635933,2.521864,5.272513,0.09032,18.11,-0.022427,0.033024,1.022797,1.287809,2.375944,4.303
1,1,0.684072,0.133784,0.715335,1.787372,4.019049,-0.108644,26.02,-0.001336,0.0154,0.578321,1.875148,0.304005,4.714
1,6,0.209455,0.122218,0.210245,1.387259,1.997182,0.038339,33.11,0.022586,-0.188709,0.35011,0.563592,4.780083,5.378
1,5,0.1831,0,0.135631,2.182728,0.685064,0.170349,28.5,0.206981,0.379261,0.385674,0.782153,4.270509,5.77
1,1,0.549762,0.454721,0.629522,1.639772,1.828391,-0.206243,37.05,0.09705,0.257393,0.699704,1.856028,2.225461,3.713
1,2,0.444606,0.143057,0.357053,2.033865,1.791416,0.073663,29.61,0.017289,0.095257,0.54107,1.03337,2.112233,2.593
1,3,4.7236,4.934886,5.23711,2.441683,1.096573,-0.050267,47.43,0.304067,-5.427907,0.9827,2.489525,3.092971,4.713
1,7,0.462107,0.856485,1.273967,2.441683,5.818723,-0.146207,36.87,-0.756949,-0.77315,0.330281,1.108198,2.178159,3.077
0,0,0.752555,0.297794,0.767746,1.463239,13.540245,-0.455726,33.72,0.031763,0.086574,0.339515,0.509731,0.588533,4.179
1,5,0.384041,0.063899,0.324667,2.070151,1.234886,-0.67176,42.37,-0.100913,0.101851,0.616212,1.190469,2.478173,5.417
0,0,0.571729,0.115945,0.543043,3.209145,2.531977,0.022688,29.14,0.016045,0.138127,0.73123,1.20449,2.773822,4.302
0,0,0.247392,0.107509,0.185529,2.553948,0.775933,-0.204441,12.31,0.021015,0.287911,0.535198,1.352768,4.008176,2.039
1,1,0.355127,0.293117,0.493865,1.54448,0.988755,-0.06833,18.18,0.174383,0.164354,0.259293,0.560345,3.241407,4.469
1,9,0.658229,0.250027,0.535117,1.483988,1.810091,-0.061868,14.15,-0.153222,-0.505885,0.572841,0.702661,-1.262647,4.007
1,4,0.639957,0.376219,0.757469,1.64661,2.466827,0.18383,40.48,0.049475,0.200486,0.522697,1.01244,1.15177,5.296
0,0,0.463883,0.30682,0.422237,1.499926,1.096573,-0.454347,37.55,-0.029657,0.210667,0.837751,3.874595,1.783713,4.203
1,1,0.162814,0.046265,0.171352,6.110335,0.529775,-0.286081,41.38,-0.128832,0.279702,0.301782,0.488879,15.92101,4.44
1,7,0.176132,0.260227,0.335326,1.096622,1.096573,-0.113774,26.19,-0.122411,0.107774,0.229388,0.814359,7.548967,4.423
0,0,0.534174,0.40313,0.755659,1.36628,2.039437,0.127271,34.12,-0.141798,0.052881,0.61106,1.345366,1.458063,3.666
1,6,1.354433,0.352115,1.025656,3.043331,1.096573,0.051246,33.99,0.023329,-0.960188,0.478245,0.908423,-3.368981,4.539
1,4,0.874417,0.392821,0.532065,1.713613,76.41083,0.000564,44.27,-0.496945,-0.329827,0.196802,0.473275,-2.020015,4.618
1,2,0.384954,0.051676,0.371339,3.933694,1.084885,-0.489122,14.6,0.044391,0.308167,0.577265,0.673892,3.770344,4.749
1,6,0.377867,0.235262,0.263036,1.803479,1.119686,0.058545,23.37,0.208334,0.019495,0.26247,0.342602,1.975571,4.826
0,0,0.308892,0.191914,0.277411,4.126193,1.096573,-1.563118,25.16,-0.118367,0.074712,0.584019,0.95005,6.096338,3.073
1,3,0.589508,0.324831,0.545301,1.660678,1.096573,-0.118765,29.99,0.019494,0.157315,0.561237,0.638152,1.661833,3.88
0,0,0.498257,0.249391,0.451946,4.216895,2.199485,-0.009404,13.58,-0.044181,0.192884,0.722514,0.929799,3.89932,2.971
1,1,0.381352,0.297141,0.395601,1.263288,2.450676,-0.84367,36.44,0.052772,0.177059,0.696877,1.210247,2.170216,4.322
1,2,0.338176,0.024115,0.371658,4.747975,1.628863,0.225434,37.03,0.025636,0.332956,0.477162,0.581598,3.311961,3.893
1,1,0.45952,0.121516,0.263589,4.065595,1.149019,-0.276897,29,0.136145,0.149541,0.546144,1.457787,2.772239,3.184
1,2,0.644766,0.005364,0.748697,2.604672,1.096573,0.439034,12.72,0.0813725,0.06061,0.047631,0.864518,3.092971,2.736
0,0,0.502025,0.236339,0.622513,3.932197,1.124902,-0.450017,46.25,0.073775,0.246245,1.250644,2.116416,5.136745,4.396
1,1,0.370427,0.202741,0.417229,4.166064,1.047935,0.126287,20.29,0.146169,0.428392,1.569057,2.213198,8.482717,4.147
0,0,0.293346,0.294502,0.715084,8.791796,1.096573,-0.324332,67.18,-0.351287,0.107094,0.911487,2.021632,6.392023,4.445
0,0,0.273976,0.009337,0.144704,6.252866,1.576522,-0.404381,29.99,-0.532358,0.179988,0.269074,0.395273,9.556319,3.5
0,0,0.581759,0.517212,0.628428,2.088674,1.781563,-0.192772,30.95,0.034728,0.178614,0.558444,1.581369,1.478222,3.926
0,0,0.334819,0.153463,0.378194,4.340503,1.143156,-0.296668,25.65,0.085299,0.269572,0.394881,0.617211,5.325367,4.21
0,0,0.355029,0.012264,0.227681,2.951378,0.984986,-0.135107,41.25,0.325575,0.42907,0.61445,0.748027,5.009186,3.539
0,0,0.315342,0.056728,0.212292,3.070629,0.617246,-0.344963,31.5,0.074793,0.315345,0.718045,1.028627,4.477731,5.82
1,1,0.215056,0.146727,0.291794,4.150274,1.073926,-0.499122,63.74,0.073639,0.401433,0.418782,0.762635,10.362698,3.834
1,2,0.591434,0.39804,0.616009,2.678667,1.715751,-0.241096,18.94,0.038173,0.171885,0.534289,0.917269,2.075926,4.864
0,0,0.55887,0.075427,0.369252,2.828196,1.096573,-0.05698,27.93,0.032275,-0.070341,0.522318,0.801321,1.479433,4.091
1,1,0.534006,0.214371,0.57924,3.038886,2.871183,-0.696786,36.52,-0.052708,0.136346,0.70175,0.783575,2.049744,5.484
0,0,0.273391,0.201207,0.340131,3.664281,1.096573,-0.135419,23.99,0.141629,0.267613,0.337176,0.667797,4.530226,4.181
1,1,0.436994,0.532334,0.645745,4.509073,1.758496,-2.022073,22.93,0.068311,0.180666,0.57848,0.945116,3.250506,3.395
0,0,0.508228,0.163627,0.445044,3.492719,0.931649,-0.132494,19.93,0.0419,0.233924,0.806637,1.184497,2.634425,4.476
1,2,0.721767,0.478033,0.59533,2.137222,1.071844,-1.764466,27.93,0.063572,0.119205,0.433475,1.211409,0.800689,4.162
0,0,0.483265,0.290403,0.54739,1.945536,1.096573,0.014736,16.23,0.044585,0.171016,0.240158,0.710364,1.106838,1.035
0,0,0.368997,0.100554,0.348698,1.908148,1.101458,-0.419837,34.45,0.047217,0.147289,0.607892,0.881744,2.487089,3.794
0,0,0.723327,0,0.75634,1.376866,1.096573,0.018205,18.13,0.0813725,0.097759,0.04319,0.864518,3.092971,2.317
1,3,0.757199,0,0.67446,7.034986,1.096573,0.290859,64.46,0.0813725,0.072497,0.040184,0.864518,3.092971,4.037
0,0,0.398051,0.316697,0.441438,6.99089,1.050197,0.571742,23.02,0.209815,0.359348,0.789628,1.351952,3.942195,3.264
0,0,0.309359,0.045417,0.302375,6.058572,0.916353,-1.747926,26.42,0.0813725,0.288778,0.702956,0.871384,6.003915,4.309
1,3,0.356698,0,0.301372,0.917721,0.985998,-0.001974,36.99,0.318037,-0.175083,0.026198,0.038355,0.616793,5.371
1,2,0.746118,0.321788,0.833101,2.686383,2.04487,-0.104888,53.49,-0.167597,-0.173081,0.878072,1.02242,1.167877,4.448
1,4,0.6916,0.351147,0.723594,4.529968,2.20974,-0.612866,40.13,0.007644,0.092166,0.440786,0.676122,2.107358,4.17
1,2,0.249689,0.191716,0.300617,1.327082,1.758797,-0.256291,12.59,-0.038767,-0.131679,0.267239,0.448009,2.773776,5.416
0,0,0.608738,0.402238,0.564892,2.50823,1.096573,-0.017736,22.7,-0.110867,-0.086195,0.503059,0.933248,1.561582,4.107
1,4,0.191523,0.162821,0.832518,5.480963,0.668708,-0.001347,12.5,-0.508731,-0.859564,0.25677,0.568737,6.026081,3.781
1,4,0.811386,0.483702,0.966465,4.168429,1.096573,-0.344726,12.43,-0.091068,-0.671175,0.30542,0.614698,-1.533423,4.467
0,0,0.775227,0.419922,0.601432,3.398605,1.096573,0.189716,10,-0.653693,-0.890886,0.727509,1.537256,0.09319,4.152
1,1,0.335549,0.082376,0.158845,2.88639,0.942321,0.060352,22.38,0.626879,0.332198,0.290541,0.612359,3.816796,4.011
1,3,0.477841,0.287725,0.492123,2.03348,1.332767,-0.312768,18.39,0.086436,0.174023,0.318486,0.475909,1.885413,5.077
1,3,0.823442,0.253669,0.933737,22.411593,1.096573,0.226676,12.27,-0.04089,-0.321181,1.526714,1.871361,2.025255,4.674
0,0,0.547856,0.223587,0.363352,3.266252,1.372082,-0.477114,25.27,0.112142,0.064778,0.246789,0.378218,2.362629,4.216
1,1,0.273857,0.126128,0.247475,2.141337,1.017886,-0.072662,22.24,0.091653,0.357784,0.637363,1.135456,4.409726,3.298
1,1,0.622217,0.372913,0.577894,2.115698,1.096573,-0.094054,20.37,-1.55941,-0.182861,0.156212,0.487989,0.434649,4.276
1,3,0.913997,0.028303,0.641865,30.440063,1.096573,-0.007273,12.8,-2.440297,-4.885509,0.58359,0.897558,-3.587593,5.887
0,0,0.352675,0.301841,0.509671,2.608291,1.028578,0.005277,22.75,0.162525,0.320503,0.553441,1.324826,3.804409,3.703
1,6,0.472387,0.233741,0.374949,2.15078,4.180116,-0.015688,16.49,0.006793,-1.122016,0.767198,1.747852,1.367871,4.649
1,1,0.248882,0.189367,0.332727,2.068717,1.102581,-0.013112,12.55,0.195518,0.220101,0.349446,0.660745,6.775521,4.129
1,5,0.488962,0.229514,0.432304,0.933449,1.403979,-0.191789,13.07,0.118503,-1.112137,0.895592,1.394243,-4.079121,3.763
1,2,0.09805,0.000244,0.071226,2.704599,0.977859,0.07364,24.93,0.072928,0.280017,1.264417,1.564838,14.969144,3.567
1,7,0.726094,0.522507,0.744034,2.755481,1.503847,-0.63494,12.52,-0.46455,-0.074172,0.295774,0.603535,0.664705,4.364
1,2,0.367624,0.173488,0.416806,1.944296,-2.247608,-0.006339,18.83,-0.017581,-0.075302,0.483306,0.841059,3.219196,3.5
1,2,0.212591,0.157647,0.355235,1.475491,5.670318,-0.241057,16.75,-0.408663,0.052054,0.21942,0.524152,3.11544,5.78
1,6,0.65649,0.541842,0.695254,9.084399,1.096573,-0.012722,35.88,-0.904905,-0.837678,0.31673,1.486183,1.334288,4.456
1,4,0.339199,0.14488,0.315201,3.803694,1.153392,0.294421,12.44,0.098237,0.071556,0.255992,0.676123,4.166275,3.599
1,7,0.228919,0.143113,0.328602,2.441858,1.095893,-0.156078,15.08,-0.31005,0.088007,0.221148,0.466324,4.59108,4.464
1,2,0.162022,0.039036,0.118246,2.821166,0.615339,0.069561,14.92,-0.008925,0.236945,0.408267,0.756877,12.015652,3.118
1,3,0.173942,0.086993,0.184037,0.923781,0.588862,-0.022858,27.5,0.051238,0.132289,0.096443,0.163825,3.306842,4.143
1,7,0.301824,0.266614,0.530201,2.311431,1.096573,-0.46333,19.96,0.00295,-0.202727,1.126304,1.779684,4.247661,4.222
1,1,0.554295,0.242191,0.56743,1.038944,1.314251,-0.072852,33.09,0.027524,0.113359,0.612139,1.06064,1.360226,4.416
1,1,0.348188,0.343773,0.718228,1.446537,1.096573,-0.73367,19.85,-0.033319,-0.396844,0.609016,1.245308,1.130749,4.197
1,5,0.589185,0.133765,0.64394,2.673115,1.205992,-0.047554,22.76,0.011156,-0.233121,3.357028,3.786362,4.593105,5.314
1,6,0.922524,0.662469,0.784852,2.103337,1.096573,0.005255,26.7,-5.896614,-0.858205,0.075008,0.294227,-1.457169,4.438
1,1,0.596613,0.381225,0.554707,1.42732,1.950266,-0.505231,13.84,0.008936,0.101197,0.718331,1.288452,1.80216,3.616
