资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,上年度违规,上年度违规次数,风险值
0.213788,0.002418,0.172924,5.337773,0.935156,0.364875,34.27,0.232624,0.299284,0.468201,0.589968,10.527287,1,1,2.474
0.49712,0.307631,0.476495,4.114757,1.715732,0.062371,24.64,-0.295548,-0.22966,0.443783,0.682629,2.634057,1,2,2.631
0.262908,0.161044,0.524941,5.156058,1.052371,0.031683,16.84,-0.314712,0.019914,0.698832,1.219584,2.515259,0,0,0.006
0.319376,0.108473,0.380482,3.040274,1.199694,-0.166332,30.24,0.267398,0.198333,0.172019,0.274627,3.71316,1,1,2.529
0.523692,0.222047,0.459296,3.33821,1.048289,-0.46403,47.11,0.073508,0.215823,0.553051,1.013572,2.613489,1,2,2.348
0.299975,0.079255,0.403004,8.241173,0.947482,-0.281769,23.42,0.128429,0.122262,0.455368,0.596692,16.634046,1,2,2.436
0.639519,0.172557,0.509695,4.150048,0.923265,-0.553341,33.6,0.232432,0.158892,0.524383,0.623229,1.8542,1,1,2.541
0.165383,0.18281,0.336863,2.683425,1.05762,-1.071661,20.04,0.197117,0.184685,0.273092,0.505342,8.648885,1,4,2.567
0.454821,0.268675,0.406648,7.719596,1.008188,-0.591371,33.89,0.606689,0.282766,0.323628,0.74509,6.351165,0,0,0.041
0.218313,0.038256,0.176903,2.2759,0.920287,-0.868453,22.71,0.204831,0.247569,0.402264,0.502757,4.874327,0,0,0.1
0.220231,0.208027,0.425004,6.933218,0.959848,-0.021584,23.82,0.005002,0.310966,0.478287,0.677491,13.348043,0,0,0.267
0.191479,0.154371,0.245764,2.903474,0.99331,-0.37289,39.55,0.061417,0.129061,0.965205,1.916999,6.642636,1,1,2.404
0.501814,0.195411,0.486455,2.792825,1.064106,-1.824602,14.68,0.062373,0.256128,1.101405,1.589157,3.135876,1,4,2.338
0.512054,0.314716,0.490477,2.925841,1.052371,-0.894891,28.74,0.056301,0.197666,0.540963,0.80962,3.240504,1,2,2.425
0.461251,0.157829,0.408129,4.014495,1.060998,-1.865205,14.97,0.158957,0.149004,0.407084,0.619565,4.735407,1,1,2.653
0.399633,0.25902,0.4206,7.524536,1.028137,-1.663795,18.96,0.098432,0.299545,0.436814,0.792206,3.79366,1,3,2.456
0.65266,0.31676,0.701846,3.575608,1.579315,-0.952422,25.5,0.050091,0.040996,0.667169,1.306269,1.867204,0,0,0.055
0.489145,0.378838,0.564921,5.89439,6.120086,-1.08507,21.95,0.078528,0.136261,0.567841,0.788778,5.352883,0,0,0.096
0.443741,0.255024,0.443427,1.55325,1.201149,-0.262637,30.34,0.300595,0.307616,0.295785,0.790819,1.954788,1,1,2.493
0.169222,0.053431,0.21441,2.450596,1.376167,-0.079573,36.39,0.18968,0.242984,0.404282,0.898859,6.992619,1,4,2.467
0.19343,0.218789,0.405696,5.105803,1.080877,-0.370737,31.8,0.203387,0.254782,0.462053,0.578904,19.483316,1,1,2.604
0.378613,0.022865,0.370999,6.372487,0.748113,-1.153024,29.99,0.155329,0.329863,0.83687,0.995738,7.671738,1,1,2.425
0.218244,0.117659,0.229611,4.340272,0.989422,5.611127,35.03,1.774093,0.671775,0.787412,1.508921,6.571742,1,1,2.503
0.660052,0.194355,0.492407,4.315457,23.58162,-0.727191,33.16,0.032955,0.091733,0.489103,0.695768,2.923594,0,0,0
0.21386,0.262625,0.406742,5.870483,1.409084,-0.87388,14.4,0.149386,0.215844,0.643687,0.968121,9.246478,0,0,0.041
0.438911,0.065041,0.393238,4.593866,1.018492,-0.322602,18.9,0.195599,0.262235,0.677145,0.943521,6.972258,1,3,2.491
0.585388,0.418511,0.558716,2.470477,1.052371,-0.273674,23.14,-0.054031,0.082762,0.247147,0.59616,0.987784,1,2,2.6
0.475797,0.272525,0.522121,2.470037,1.183722,-0.578981,30.88,0.070694,0.177103,1.00827,1.958851,3.338003,1,2,2.499
0.391812,0.290101,0.422326,3.14331,1.046928,-0.179209,19.44,0.054424,0.246657,0.568452,0.922219,4.394956,1,2,2.72
0.34443,0.172901,0.553191,2.727934,1.279869,-4.648087,19.42,0.091244,0.211737,0.671302,1.269627,4.9926,0,0,0.058
0.535472,0.380335,0.59455,2.901091,1.254092,-1.30774,21.05,0.021028,0.138281,0.570372,2.026345,2.320025,0,0,0.141
0.514698,0.023504,0.68703,10.697882,1.021166,-0.263069,8.42,0.186709,0.172679,0.394839,0.433157,4.094703,0,0,0.063
0.361994,0.230581,0.384697,5.188971,1.118771,-0.124867,20.15,0.113344,0.125517,0.59045,1.099041,8.498814,1,2,2.65
0.51058,0.166328,0.501547,1.33358,1.107187,-0.983477,32.79,0.242608,0.235072,0.354095,0.4653,2.060956,1,1,2.459
0.43933,0.152145,0.326154,2.253608,1.217146,-0.004369,38.39,0.045863,0.16081,0.310869,0.857803,2.351121,1,1,2.84
0.376291,0.115641,0.409186,1.982139,1.0291,-0.12768,59.8,0.036985,0.274294,1.280352,2.228983,4.30341,0,0,0.083
0.567485,0.20378,0.456434,2.050033,1.05524,-0.71089,30.79,0.068768,0.149758,0.793988,1.446906,1.843113,0,0,0.149
0.698953,0.250789,0.597633,11.432636,0.928691,0.905892,24.43,0.167462,0.114585,0.423691,0.733428,4.245445,0,0,0.121
0.578655,0.191984,0.646399,5.278917,1.261755,0.54445,28.65,-0.065735,0.100827,0.54143,0.828608,2.512791,0,0,0.051
0.310787,0.193554,0.363452,3.419166,1.0481,-0.154186,21.4,0.24767,0.207545,0.511866,1.189734,3.348557,0,0,0.035
0.429139,0.149033,0.333332,2.144686,1.038073,-1.066889,23.31,0.080835,0.393449,1.015278,3.19203,2.041051,0,0,0.237
0.174058,0.08277,0.177802,3.579993,0.731111,0.106814,12.16,0.141168,0.287229,0.285767,0.444083,9.364948,1,4,2.625
0.366561,0.152388,0.321188,9.650654,0.975585,-0.532966,20.64,0.438124,0.289832,0.324729,0.470387,11.179112,0,0,0.236
0.119224,0.019614,0.170321,7.746765,0.601119,-0.095976,45.1,0.431356,0.303138,0.283592,0.309189,9.886918,0,0,0.017
0.592264,0.013016,0.578938,5.049345,0.943417,0.789871,28.24,0.243549,0.219892,0.56132,0.8664,2.237773,0,0,0.144
0.405358,0.02967,0.236078,6.864828,0.970728,-0.053654,12.11,0.678788,0.249083,0.283767,0.361191,6.328212,0,0,0.13
0.110237,0.044521,0.090915,14.1291,0.994776,-0.359497,15.17,1.329537,0.511801,0.272581,0.585616,60.430328,1,3,2.763
0.420233,0.105082,0.326708,2.140925,1.097848,-0.261074,20.26,0.247104,0.201939,0.30249,0.781698,1.582264,1,7,2.451
0.248234,0.03684,0.284223,3.4842,0.941117,-0.608591,19.57,0.137029,0.215211,0.628101,1.030503,3.791066,0,0,0.044
0.455991,0.211677,0.406608,3.561545,1.037519,-1.419056,49.48,0.075945,0.30348,0.834674,1.569285,2.391884,0,0,0
0.239409,0.011086,0.174332,5.522811,-0.955152,0.656644,23.84,-0.440766,-0.053834,0.347383,0.454609,4.196419,0,0,0.117
0.241082,0.022406,0.13978,2.772963,1.052371,-0.434885,37.27,-0.042433,0.220362,0.293592,0.444641,3.480203,0,0,0.047
0.082868,0.016256,0.091776,2.56026,-1.044898,1.999195,29.26,0.15027,0.240598,0.181861,0.206459,14.798643,0,0,0
0.18443,0.120603,0.191394,3.901088,1.041554,-2.450915,27.87,0.32059,0.401681,0.597542,1.027222,15.323965,1,1,2.584
0.241649,0.000932,0.173527,4.686933,0.836411,-3.114519,53.49,0.328802,0.331457,0.431866,0.550578,8.09545,0,0,0.311
0.407785,0.280087,0.443065,5.108775,1.053657,-1.763135,47.92,0.240685,0.34087,0.925579,1.52439,3.225965,1,1,2.459
0.524951,0.000413,0.422649,2.20254,0.965767,-1.649972,49.5,0.197821,0.134476,0.33732,0.41484,1.560234,0,0,0.158
0.670588,0.081862,0.59734,4.836219,0.821585,-2.174136,21.34,0.073221,0.133939,0.40502,0.481018,2.519404,0,0,0.114
0.281325,0.009909,0.242158,3.273138,-0.12983,-1.409178,25.04,0.056926,0.223131,0.495628,0.599517,4.060464,0,0,0.13
0.115221,0.001034,0.057518,10.889921,0.95379,-2.871876,16.41,0.881177,0.469286,0.428241,0.665323,25.249827,0,0,0.25
0.439261,0.283653,0.558538,9.21537,1.136255,-6.943168,20.14,0.282685,0.197133,0.395897,0.60697,5.457461,0,0,0.095
0.132843,0.166303,0.197727,9.595839,1.83891,-0.088145,38.25,-0.369546,0.251587,0.203635,0.558179,14.38127,0,0,0.096
0.224871,0.073872,0.149196,2.471838,0.737278,-6.840412,35.56,0.104081,0.145435,0.311571,0.37584,2.854088,1,1,2.425
0.409536,0.057622,0.204202,3.324539,0.981461,1.197266,49.8,0.104081,0.156589,0.363362,0.623071,2.500612,0,0,0.071
0.619291,0.330184,0.581313,4.450519,0.972472,-0.866892,33,0.104081,0.139311,0.639614,1.085793,1.406733,0,0,0.048
0.27356,0.070297,0.197928,3.823911,3.413386,-1.943624,52.2,0.104081,0.421071,0.721652,1.399218,3.747914,0,0,0.003
0.411573,0.05052,0.304053,2.801612,0.209147,-0.253591,29.06,0.093615,0.156361,0.425683,0.491115,2.156208,0,0,0.073
0.510376,0.121304,0.365328,3.721887,1.052681,-0.935559,15.62,0.104081,0.144477,0.473556,0.707907,3.472103,1,1,2.614
0.230756,0.010799,0.199554,3.552412,0.816001,-1.039136,25.19,0.104081,0.170465,0.193467,0.366624,4.567619,0,0,0.161
0.044669,0.007372,0.031764,20.807832,0.939294,1.089431,30.96,0.104081,0.267072,0.275009,0.380693,122.694386,1,1,2.514
0.209598,0.069155,0.154594,5.735216,0.990899,0.45327,30.48,0.104081,0.274299,0.803508,1.182182,6.686644,1,4,2.875
0.308518,0.065459,0.262056,4.429505,0.990467,-3.677019,34.96,0.104081,0.245835,1.707024,1.847786,6.221839,0,0,0.22
0.177897,0.008984,0.071955,17.077366,0.990479,0.069775,46.08,0.104081,0.255587,0.692027,0.769834,8.900666,0,0,0.026
0.216374,0.109712,0.30184,3.447387,1.009312,-0.358203,25.98,0.104081,0.28299,0.341882,0.4609,3.707758,0,0,0.081
0.536222,0.184682,0.654237,5.930326,1.498028,-0.134265,22.7,0.104081,0.153437,0.589174,0.9459,1.859643,0,0,0.144
0.314289,0.226872,0.557327,2.969342,1.414036,1.137892,22.5,0.180468,0.177672,0.41648,0.713861,2.226719,0,0,0
0.256645,0.021954,0.264936,3.476903,0.9652,-0.410332,40.94,0.118897,0.300213,0.759179,1.005971,3.904,0,0,0.126
0.073758,0.097718,0.213997,2.686661,1.007662,0.078866,25.55,0.327314,0.282876,0.312654,0.414969,6.838589,0,0,0.007
0.649502,0.44254,0.713492,6.352956,1.948199,-0.392997,25.51,0.054142,0.094438,1.113536,2.17779,1.750773,0,0,0.006
0.502845,0.209585,0.729829,3.810641,1.40059,-0.409488,43.28,0.070292,0.181219,0.921703,1.050058,2.284859,0,0,0.064
0.079371,0,0.259591,4.335976,1.050741,-0.021295,52.01,0.104081,0.228499,0.552281,0.584955,9.943707,0,0,0.204
0.916648,0,0.91975,0.491969,1.052371,-4.015501,21.57,0.104081,0.043308,0.020584,0.913433,3.337317,0,0,0.178
0.566104,0.272962,0.5923,1.325475,1.599023,0.025036,55.02,0.030681,0.059579,0.582445,2.071039,1.226162,1,1,2.464
0.91564,0,0.921813,0.405564,1.052371,1.203508,18.92,0.104081,0.042427,0.022734,0.913433,3.337317,0,0,0.123
0.832788,0.002594,0.84465,1.660797,1.052371,-0.891993,17.62,0.104081,0.068545,0.041312,0.913433,3.337317,1,2,2.065
0.777199,0.56763,1.036737,1.214146,1.401695,-0.605461,68.04,0.073912,0.111653,0.620618,1.170569,1.336715,1,1,2.335
0.16238,0.140523,0.176573,2.557919,1.34347,-0.019962,72.37,0.385837,0.634957,0.061988,0.103157,9.137403,1,3,2.591
0.597903,0.196391,0.655524,1.445138,1.103883,-0.59114,31.92,0.049769,0.229053,1.164699,1.632983,2.349605,0,0,0.153
0.347904,0.284785,0.390999,1.337909,1.101281,-0.069167,19.4,-0.112613,0.100665,0.425922,0.57245,2.800018,1,1,1.953
0.454427,0.214028,0.525505,2.144987,0.927986,0.103101,37.38,0.075112,0.094768,0.306797,0.425023,2.656305,0,0,0.12
0.885881,0.205142,0.871462,0.724772,2.693195,0.171946,35.01,0.064047,0.059983,0.158385,0.176269,0.451116,0,0,0.009
0.750158,0.825215,1.06259,2.666597,1.052371,0.032662,25.78,-0.67816,0.084768,0.449819,0.874929,2.025297,1,3,2.607
0.114411,0.029981,0.096918,1.29316,1.001641,-0.065475,19.14,0.090103,0.305715,0.285552,0.626338,10.049199,1,9,2.625
0.083512,0.008771,0.065959,1.354124,1.007578,0.006273,34.48,-0.141613,-0.703371,0.092791,0.116058,13.798246,1,1,2.422
3.647882,0.197515,1.58505,2.666597,1.052371,0.08521,21.4,-5.416283,-5.36299,0.462032,0.606059,-10.387384,1,5,2.429
0.31516,0.186458,0.396295,2.054452,1.200369,0.248072,42.26,0.102145,0.334729,0.672739,1.490398,3.573343,0,0,0.006
0.284033,0.001564,0.293719,2.78116,0.546601,-0.13734,42.1,0.017877,0.094342,1.223538,1.612606,7.673999,1,3,2.453
0.57055,0.218392,0.619598,1.505308,1.139524,-0.209869,29.11,-0.068197,0.040206,0.525621,1.066952,1.734408,0,0,0.08
0.390822,0.234673,0.484941,3.879274,1.052371,-0.118425,20.39,0.413244,0.162137,0.378391,0.819128,3.427681,1,1,2.673
0.722527,0.003559,0.668591,1.787473,1.052371,1.21394,18.09,0.104081,0.120263,0.060228,0.913433,3.337317,1,2,2.249
0.558882,0.486538,0.593214,2.950458,1.828198,-0.158247,12.75,0.035625,0.065912,0.510683,1.019877,3.550614,1,2,2.36
0.897656,0.196403,1.114174,2.666597,1.052371,-0.001428,12.1,-0.641629,-0.640495,0.085327,0.408991,-0.098517,1,1,2.61
0.294038,0.096277,0.320001,1.666695,0.980087,0.196773,49.29,0.159921,0.442053,0.211108,0.394537,3.9526,0,0,0.079
0.813074,0.285397,0.822046,3.550001,4.562904,-0.106987,62.84,-0.182933,-0.021789,0.237691,0.654408,0.142749,1,5,2.55
0.954467,0.487717,0.935905,4.531863,1.052371,-0.019065,21.45,-0.76525,-0.48882,0.140522,0.153542,-0.343963,1,2,2.579
0.461586,0.131708,0.44892,0.870481,0.94661,-1.251485,21.81,0.008685,0.128943,1.081792,2.236032,1.915546,1,1,2.354
0.915184,0.563506,1.199256,1.876296,1.052371,0.712947,13.46,-1.089336,-0.313334,0.219863,0.580267,-0.591944,1,5,2.601
2.033373,0.446062,0.92184,16.319147,1.052371,-0.259725,20.73,-1.633593,-3.251859,0.198137,1.718495,-9.714128,1,4,2.729
0.653845,0.424495,0.604587,3.582695,1.210255,-0.47502,19.83,0.179762,0.196952,0.832269,2.040978,1.960767,1,4,2.406
0.507824,0.193999,0.590166,1.768993,3.446441,-0.171348,29.13,0.035483,-0.001223,0.514582,0.87487,1.588582,1,6,2.547
0.647007,0.513208,0.612513,4.270115,6.950962,0.151848,29.2,0.112324,-0.061498,0.055519,0.636924,2.164072,1,1,2.671
0.695223,0.429836,0.713729,1.371364,9.053544,0.029452,18.18,-0.334896,0.020799,0.247863,0.684462,1.059719,1,2,2.459
0.474409,0.297784,0.4678,4.832757,1.127408,0.160572,44.43,0.058793,0.204444,1.000536,1.438025,3.025978,1,2,2.552
0.725995,0.575365,0.776192,1.355662,1.515266,0.590246,43.57,0.143141,0.182313,0.216606,0.27909,1.423411,1,2,2.095
0.31194,0.09714,0.337977,1.274079,0.771277,-0.072298,13.74,0.078204,-0.050617,0.079464,0.128984,2.069775,0,0,0.119
0.639046,0.544217,0.645235,0.898301,3.253931,0.077843,19.08,0.065186,0.102744,0.158838,0.729835,0.570236,0,0,0.04
0.046577,0.053837,0.058547,1.061104,5.58965,-0.012781,31.49,-1.452194,0.227825,0.024051,0.352556,13.209202,0,0,0.259
0.624048,0.554075,1.257238,2.666597,3.046709,-0.1212,22.47,-1.093988,-1.673218,0.287437,0.433631,-0.173441,0,0,0.096
0.71552,0.204912,0.751532,1.762053,1.052371,-0.57655,15.89,0.003732,-0.01579,1.519925,2.002822,1.859981,1,1,2.565
0.692353,0.37497,0.708672,0.687327,2.131583,0.658733,32.41,0.257322,0.17079,0.127484,0.219166,0.791774,1,1,2.551
0.509893,0.462058,0.536286,2.096754,61.36382,0.041305,12.69,0.02824,0.10808,0.420055,0.799332,1.942557,1,3,2.574
0.706403,0.715242,1.429064,2.666597,1.052371,-1.23553,56.51,-2.054063,-0.727362,0.121057,0.231677,0.900876,1,2,2.442
0.098015,0.022783,0.155724,3.110768,0.997487,0.097279,22.12,-1.061498,-0.137122,0.231338,0.93358,15.906131,1,4,2.398
0.311183,0.094156,0.338247,1.422097,1.171823,0.049477,26.44,0.062476,-0.252843,0.473987,1.425928,2.181503,1,5,2.556
0.426769,0.205935,0.416188,1.216482,0.950258,-0.722374,45.5,0.075163,0.397691,0.333779,1.589686,2.088312,0,0,0.006
0.556912,0.523087,0.569167,2.573281,1.425334,0.133867,51.55,0.497754,0.130441,0.18931,2.246888,1.670747,0,0,0.114
0.30929,0.118493,0.310247,2.733207,1.180258,0.105923,19.79,0.04189,-0.144588,0.576032,0.97286,6.807141,0,0,0.058
0.587443,0.265129,0.539806,6.978895,2.459314,-0.234184,19.84,0.0582,-0.061547,0.65262,1.176356,7.037211,1,2,2.63
0.938047,0.310796,0.989107,2.666597,1.052371,0.743016,39.87,-0.485465,-0.099467,0.150345,0.302102,-0.010211,0,0,0.023
0.355713,0.089865,0.313138,0.960128,1.25366,0.062867,48.63,-0.010772,-0.324357,0.570655,0.897041,3.904809,1,1,2.641
0.956605,0.84793,1.325642,2.718584,1.052371,-0.02167,11.97,0.027525,-2.358875,0.451884,0.896804,-3.882403,1,10,3.028
0.409059,0.140357,0.31073,1.156113,-3.417662,-0.107895,10.85,0.102322,-0.349661,0.357664,0.721098,1.412358,0,0,0.248
0.317831,0.220539,0.344305,2.060505,1.052371,-0.074211,34.29,0.090137,0.206227,0.074887,0.15596,4.693435,0,0,0.145
0.899024,0.125323,0.910288,0.863195,1.289271,-0.269468,67.06,0.029084,0.039206,0.695637,0.787498,0.912917,1,3,2.496
0.548056,0.153495,0.51012,3.359246,1.065246,-0.059273,9.83,0.098491,-0.528727,0.964927,1.671407,2.324175,1,2,2.486
1.420436,0.144573,0.4654,1.271924,1.090822,-0.218627,12.28,0.080209,-1.07368,0.221908,0.324895,-7.951387,1,5,2.473
0.920309,0.002253,0.873862,35.806301,1.052371,-0.002061,17.39,0.104081,-5.112847,0.991052,1.498851,0.592517,1,2,2.553
0.424478,0.352621,0.488391,0.53669,2.026952,0.186163,37.98,0.06178,0.1211,0.364842,1.233417,1.510094,1,1,2.588
0.47143,0.006908,0.279835,3.710377,1.942285,-0.020199,43.48,0.248965,-0.669753,0.30717,0.491832,3.570149,0,0,0.342
0.529561,0.192933,0.521219,0.967571,1.019738,-0.148255,56.96,0.0793,0.251627,1.311488,2.99532,2.240372,0,0,0.251
0.305098,0.000186,0.326272,1.51777,0.909847,-0.244711,32.89,-0.433803,-0.207998,0.162015,0.204141,2.081791,1,3,2.508
0.903197,0.304702,0.764102,2.483598,1.052371,-0.016491,28.37,0.084138,-0.815585,0.091399,0.178009,-1.352698,1,1,2.535
0.2913,0.070098,0.3345,1.511726,1.003204,-0.002062,10.75,0.104081,-2.156211,0.001097,0.913433,3.337317,1,3,2.419
0.432626,0.317436,0.620293,1.306511,1.320141,0.001316,9.58,-0.672274,-0.3448,0.826379,2.545758,1.899808,1,5,2.628
0.401632,0.388969,0.517433,2.015789,1.152508,-0.175607,29.9,0.109094,0.250279,0.885503,2.631902,3.506325,1,5,2.514
0.286486,0.022449,0.261095,4.531882,0.067363,-1.139502,32,0.008568,-2.044726,0.861784,0.932341,13.107263,1,1,2.639
0.398212,0.144408,0.437908,0.830165,1.052371,-0.205912,19.77,0.021802,0.163828,0.580518,1.486078,1.679264,1,2,2.576
0.869891,0.745053,1.055389,48.793266,1.198976,-0.271871,12.67,-0.207384,-0.526078,0.108146,0.609756,-0.320704,1,1,2.628
0.944327,0.460114,0.890424,1.050754,1.052371,0.352032,16.42,-1.261659,-0.159419,0.246617,0.276086,0.054898,0,0,0.191
0.729927,0.42438,0.80552,0.606072,1.046532,-2.803687,24.2,0.140069,0.038622,0.144317,0.163872,0.833715,0,0,0.124
0.534575,0.291029,0.504166,1.649906,2.231386,-0.708866,21.36,0.142383,0.146451,0.408209,0.685277,1.492568,0,0,0.095
0.649786,0.138077,0.678269,0.725583,1.46868,0.433167,70.54,0.011197,0.19799,1.460331,1.833027,2.285754,1,4,2.559
0.310253,0.142721,0.412994,4.204314,0.96491,0.133968,31.38,0.280408,0.751004,0.515322,3.989781,18.869783,1,13,2.493
0.945967,0.395916,0.830396,0.422442,1.052371,-0.604786,20.1,-0.012546,0.000797,0.097924,0.110023,-0.010295,0,0,0.118
0.727524,0.563695,0.773601,4.041927,1.29037,0.446279,21.29,0.129658,0.152055,0.941388,3.037285,1.989704,0,0,0.043
0.582831,0.453304,0.6162,3.325764,1.145355,-0.053962,12.92,0.072385,-0.542507,0.580854,0.950353,2.312851,1,2,2.413
0.401526,0.096559,0.425352,4.274248,1.052371,0.021115,12.19,-0.100766,-0.944719,0.634238,1.078122,5.299029,1,3,2.45
0.652274,0.114909,0.761482,10.994777,1.783703,-0.008596,19.57,0.007706,-0.972201,1.458979,1.971619,4.060715,1,4,2.742
0.713715,0.42416,0.711589,6.459887,1.305616,0.16479,40.32,0.09055,-0.407675,0.371883,0.800719,1.198896,1,2,2.616
0.525458,0.338478,0.500428,1.960151,2.74982,0.207813,22.32,0.016957,0.162732,0.32563,0.780414,2.179997,0,0,0.093
0.413109,0.196983,0.445214,3.598153,1.11483,-0.750758,20.59,0.09056,0.306222,0.551537,1.104528,4.426244,0,0,0.652
0.574482,0.148474,0.303237,1.775605,1.168636,-0.015742,10.77,-0.080885,-0.408148,0.791008,1.339637,2.44199,1,2,2.701
0.692644,0,0.701295,1.225023,1.052371,0.407081,27.89,0.104081,0.055359,0.018372,0.913433,3.337317,1,1,2.328
0.851899,0.339092,0.86333,1.67478,1.052371,-1.311394,28.01,-0.052897,-0.190631,0.461013,0.920875,-0.14932,1,3,2.331
0.22376,0.104134,0.132789,0.67729,1.067171,-0.006699,25.88,3.37531,0.554726,0.323501,0.589192,4.678765,1,7,3.018
0.870415,0,1.032286,80.952708,0.703076,0.055786,17.38,-0.157524,0.1937825,0.442692,0.568081,0.659239,1,4,2.863
0.738964,0.223619,0.822927,1.627188,1.191162,-0.502771,18.09,0.096303,0.187424,0.419804,0.566032,1.29659,0,0,0.297
0.577109,0.178495,0.560093,3.089641,0.999624,-1.009008,29.3,0.083152,0.337087,1.141619,1.921341,4.557987,0,0,0.165
0.340144,0.147502,0.360905,3.754712,1.057888,-0.139417,14.04,0.14147,0.178158,0.700851,1.158948,5.643786,1,1,2.382
0.702269,0.24135,0.633938,0.866209,2.291071,0.005257,20.24,-0.960745,-0.014785,0.063324,0.075936,0.188463,1,5,2.456
0.643627,0.41817,0.729305,1.471282,1.407675,-0.21447,63.04,-0.145392,0.215519,0.367028,1.177448,1.067761,1,3,2.544
0.39967,0.209034,0.447712,1.638478,1.052371,0.094648,7.01,-0.056588,0.146008,0.427646,0.874983,2.106792,1,4,2.908
0.657812,0.280916,0.746014,1.169627,1.291401,-0.246903,28.18,0.015852,0.129058,0.86723,1.582998,1.804057,0,0,0.07
0.521979,0.035242,0.49548,5.428401,1.075687,0.415508,22.79,0.075601,0.109751,0.616735,0.775986,4.036608,0,0,0.042
0.647698,0.362591,0.659531,1.520375,2.643943,-0.211392,18.63,0.005068,-0.059293,0.940023,1.860998,1.326323,0,0,0.046
0.634614,0.53269,0.859798,1.170077,1.103318,-0.503984,29.2768,0.169,0.143822,0.461764,1.566824,1.211476,0,0,0.061
0.84768,0.070348,0.902665,40.705465,1.052371,-0.087055,17.43,0.048396,-3.447687,0.731812,1.201695,-2.114519,1,7,2.574
0.573429,0.292313,0.557511,1.495825,0.606128,-0.564727,49.32,0.009437,0.142368,0.34804,0.557671,1.485469,1,3,2.458
0.960068,0.27828,0.828565,0.707506,1.305857,1.000997,50.13,0.126666,-0.013237,0.115214,0.124317,-0.061319,0,0,0.019
0.505227,0.294818,0.506612,1.140635,4.154133,-0.002667,40.25,0.060062,0.201901,0.186506,0.618102,1.153471,1,1,2.588
0.60568,0.184225,0.538778,2.169017,1.130973,-0.138913,42.01,0.091228,0.166605,0.814852,1.156192,2.138531,0,0,0.006
0.516704,0.494453,0.643584,2.381328,3.953955,-0.036647,12.36,0.036737,-0.061443,0.483339,1.600711,2.591599,1,4,2.453
0.599687,0.261034,0.580431,1.326032,1.203724,-0.630214,33.55,0.051774,0.108592,0.945578,1.574638,1.824236,0,0,0.133
0.272545,0.063119,0.226534,1.253336,1.165373,0.023841,18.79,0.052564,0.134165,0.995808,2.539991,3.863109,0,0,0.49
0.379076,1.02927,1.391675,2.666597,1.052371,0.005859,25.31,-3.243528,-1.357302,0.258655,0.501222,4.554248,1,4,2.574
0.467692,0.078063,0.535464,2.923887,5.358745,-0.277798,17.09,0.051611,-0.181696,0.533256,0.949527,2.617067,1,3,2.453
0.561917,0.363716,0.494216,5.530577,1.08505,-0.241176,24.51,0.235988,0.256724,0.429501,0.975188,3.37138,1,2,2.467
0.392112,0.157427,0.461786,1.463496,1.166405,-0.649005,22.68,0.072763,0.26928,1.01165,1.442548,3.825148,1,1,2.187
0.150697,0.008717,0.117323,2.238737,0.929493,-0.203891,37.01,0.103226,0.441651,0.720971,1.217196,13.860479,1,2,2.382
0.466348,0.22021,0.250851,4.110208,2.317397,0.016775,26.19,-0.06282,-0.04083,0.249143,0.435524,4.636912,1,2,2.677
0.800445,0.453174,0.573364,5.252551,3.027988,0.838393,42.17,0.008938,-0.309359,0.442362,0.666619,0.543051,0,0,0.077
0.124749,0.088614,0.150307,2.034355,1.052371,-0.612098,14.27,-0.003933,0.238622,0.116904,0.302164,9.453475,0,0,0.028
0.654548,0.392257,0.725565,1.77222,1.144741,0.232511,46.94,-0.126617,0.045029,0.451043,0.679637,0.931957,1,2,2.819
0.687654,0.587616,0.858145,1.308181,1.282781,0.090637,59.98,0.061567,0.132622,1.045172,2.882291,2.236144,1,2,2.456
0.607405,0.433025,0.659027,3.283432,1.231441,-0.224765,31.77,0.069463,0.129228,0.982459,1.798281,2.476453,0,0,0.134
0.651989,0.16822,0.714329,2.46677,1.052371,-0.010915,13.81,0.104081,-0.624061,0.065917,0.137735,-0.444844,1,2,2.582
0.276846,0.025236,0.194863,5.330061,0.892313,-0.063658,18.4,0.115188,0.210931,0.901807,1.01654,7.900948,0,0,0.101
0.263297,0.10994,0.289757,1.267328,1.041505,-0.098994,33.37,0.063721,0.242224,1.092598,2.069312,4.310074,1,1,2.552
0.163584,0.08723,0.179678,0.877209,1.052371,-0.062287,12.66,0.05377,-0.314153,0.130345,0.305307,2.644352,1,7,2.634
0.31857,0.009661,0.353394,3.487384,1.00057,0.050028,16.37,0.092106,0.283572,0.774189,0.966956,7.46017,1,2,2.425
0.532879,0.293246,0.553261,1.788095,1.218369,-0.071242,12.54,0.052942,0.218432,1.809396,2.268851,4.462541,1,3,2.447
0.68188,0.519606,0.627415,1.14032,4.934584,0.101232,42.93,0.065911,0.062643,0.269111,1.952078,0.305055,0,0,0.22
0.542612,0.271446,0.619136,16.960494,2.547524,-0.461291,28.16,0.175492,0.20133,0.515415,1.162634,8.335689,1,4,2.374
