本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,1,0.641467,0.164289,0.632953,3.744069,1.04199,-1.797125,24.13,0.07676,0.084914,0.86327,1.105066,1.895084,3.824
0,0,0.170245,0.056848,0.169281,3.988307,0.939289,0.020897,33.45,0.191681,0.254895,0.300851,0.766118,7.351655,4.333
0,0,0.392133,0.159961,0.40234,4.206024,1.043588,-0.060066,44.25,0.222859,0.384236,0.789621,1.122413,6.44389,1.943
1,5,0.551901,0.303232,0.713206,3.620646,1.627547,-0.37715,18.46,0.028893,0.109911,1.071822,1.706728,2.571475,3.482
0,0,0.360358,0.284601,0.44316,2.6567,1.04124,-0.084926,20.5,0.261437,0.082212,0.492053,1.448481,2.023222,2.419
1,1,0.20528,0.101889,0.328655,7.886298,1.023922,-0.099593,26.58,0.210691,0.334008,0.54427,1.5051,14.064482,4.31
1,4,1.069754,0.296293,0.36895,1.993417,1.288507,0.062787,18.4,0.191719,-0.713393,0.48508,1.258939,-2.940392,5.119
0,0,0.581168,0.362926,0.643647,2.517761,1.352724,-0.736718,18.61,0.015178,0.081844,1.440061,2.819622,2.236027,2.754
0,0,0.661202,0.513225,0.67122,2.219146,9.446634,-0.092975,15.66,0.054978,0.024624,0.284292,0.805855,0.845198,3.672
0,0,0.379893,0.366783,0.634795,7.055356,1.212993,-0.632265,14.72,0.129184,0.069212,0.376662,0.715891,1.559029,3.64
1,1,0.456768,0.27424,0.390149,2.672886,1.325102,-1.396872,49.06,0.123031,0.11096,0.339187,1.097216,0.936309,4.267
1,2,0.39734,0.211784,0.440392,3.369957,1.234104,0.117406,27.65,0.09692,0.254033,0.889226,1.218009,3.86391,3.618
0,0,0.510383,0.241443,0.479824,5.750075,1.106424,-0.665349,48.4,0.13331,0.219783,0.868845,1.87922,3.077478,3.068
1,2,0.272929,0.011211,0.085218,9.132103,0.806461,-0.03517,23.81,0.078062,0.235813,0.112957,0.495688,15.755631,4.27
0,0,0.549448,0.292927,0.509122,2.926599,2.600726,-0.615403,45,0.006265,0.102918,0.340311,0.894389,1.306129,3.264
1,6,0.522016,0.097166,0.497146,2.219318,1.555395,0.001943,20.06,0.026645,0.187141,0.354858,0.491579,2.080625,3.719
1,2,0.14804,0.04637,0.135575,5.792133,1.1061995,-0.337521,19.76,0.037018,0.182599,4.191866,5.783291,17.878922,4.515
1,1,0.276898,0.002178,0.263634,7.241921,1.004896,-0.095555,54.86,0.230332,0.344678,0.715431,1.335125,8.489843,4.554
0,0,0.223005,0.076933,0.193878,6.784777,1.033807,0.432368,27.13,0.341518,0.145529,0.311365,0.754232,3.523105,3.117
1,5,0.257085,0.129836,0.379041,1.346886,0.962464,-0.030431,16.79,-0.539274,0.025902,0.227225,0.408125,2.169781,4.881
1,4,0.347111,0.268577,0.387258,3.441776,5.369342,-0.236441,26.75,0.060127,0.058584,0.268772,0.639942,2.224023,3.733
0,0,0.309735,0.142891,0.270594,4.085312,1.850175,-0.74956,17.78,0.177435,0.079902,0.319299,0.560569,2.768048,3.753
0,0,0.245061,0.034282,0.226935,3.334096,0.998351,0.356361,49.69,0.067163,0.173503,0.581486,1.131804,4.368827,3.558
0,0,0.137341,0.040323,0.160513,3.506931,1.013808,-0.245252,65.03,0.203348,0.376304,0.494973,1.037878,12.619664,3.881
1,7,0.724509,0.560298,1.192975,13.197637,20.644356,-0.681788,28.35,0.166429,0.057823,0.334791,0.644503,3.939633,3.869
0,0,0.264539,0.113282,0.38706,3.777849,0.999265,-0.12519,10.97,0.072384,0.283794,0.783105,1.329005,5.936372,4.067
0,0,0.284171,0.167053,0.310744,3.937235,1.033793,-0.029724,18.79,0.113711,0.243572,0.6575,2.255449,6.168789,3.118
0,0,0.646628,0.35626,0.739942,5.187499,1.233891,-0.103766,24.02,0.119887,0.080337,0.939833,1.464349,2.582404,4.591
0,0,0.387012,0.260638,0.568264,3.72537,0.999042,-0.094634,16.73,0.119399,0.116518,0.706289,1.444176,2.389864,3.155
0,0,0.575187,0.287511,0.526048,7.822736,2.619547,-0.078462,15.27,0.027277,0.040182,0.715367,1.521746,3.477796,4.163
0,0,0.294179,0.295575,0.375733,3.956789,0.962985,0.062297,28.56,-0.234149,0.069767,0.271532,0.58923,4.583573,2.835
1,1,0.559303,0.207095,0.585039,3.920035,4.439204,0.133452,30.59,0.023447,0.061173,0.806711,1.428957,1.965371,4.501
0,0,0.521617,0.445901,0.568015,2.818854,1.413066,-0.702268,30,0.194319,0.183197,0.52454,1.480133,2.1101,3.97
1,2,0.479203,0.165104,0.442943,2.386341,1.5255,-0.262189,22.87,0.048536,0.135737,0.358109,0.471806,1.901521,3.143
1,12,0.13673,0.0301,0.125893,3.685033,0.881833,0.021861,24.86,-0.158518,0.331181,0.204765,0.287725,9.292554,4.798
1,1,0.667481,0.262621,0.580196,4.017805,1.074071,-3.0589,16.85,0.095369,0.165478,0.668734,0.934636,2.006558,3
0,0,0.550566,0.218782,0.625346,2.25237,1.705897,0.669701,16.94,0.53649,0.045536,0.02324,0.034005,1.011867,3.434
1,1,0.532275,0.533062,0.713856,4.649461,1.172207,-0.091632,22.53,0.303586,0.265137,0.335456,1.02083,2.4515,2.363
1,2,0.655439,0,0.756036,4.057454,1.1061995,0.007698,25.48,0.099633,0.054682,0.037569,0.902804,3.22282,2.171
1,4,0.493699,0.20411,0.470287,9.850946,1.344434,-0.497163,29,0.028816,0.120373,0.751367,1.162451,3.22282,2.771
1,1,0.534831,0.540762,0.567489,6.460807,1.1061995,-0.454462,70.32,0.099633,0.179347,0.10397,0.114537,3.324097,4.124
1,4,0.140704,0.007167,0.107513,4.134294,0.998595,-0.051662,18.18,0.890956,0.418439,0.344409,0.452593,6.639988,3.7
0,0,0.298252,0.226739,0.391731,5.36531,1.10488,-0.481343,37.7,0.247822,0.168539,0.365513,1.016211,2.524464,3.795
0,0,0.482796,0.308881,0.536121,2.596338,2.691688,-0.072286,21.13,0.038604,0.109224,0.628768,1.076267,1.998968,3.275
1,2,0.74851,0.484772,0.688318,4.317828,16.250425,-1.435183,24.52,0.036027,0.010233,0.353981,0.625703,0.72832,3.391
1,1,0.112295,0.03223,0.095206,5.84644,0.673875,-0.000165,29,0.012989,0.218125,0.414233,0.579113,27.995903,5.335
1,2,0.518984,0.346284,0.494805,5.036368,1.449569,-0.174777,22.18,0.046394,0.202153,0.826795,1.045595,3.661642,4.556
0,0,0.446883,0.318435,0.585954,6.848529,1.1061995,-0.080309,34.45,-1.371802,-0.110631,0.179193,0.442291,2.89586,4.22
1,3,0.55956,0.34353,0.472246,9.413967,10.354815,-0.262977,25.72,0.040469,0.140315,0.733466,1.364553,3.22282,5.141
1,1,0.232656,0.00933,0.054171,5.17124,0.991948,-0.355485,37.76,0.482801,0.129034,0.198829,0.337561,8.435183,3.935
1,1,0.135904,0.000739,0.146464,6.17413,0.873727,-0.068212,28.5,0.364099,0.456204,0.324025,0.577791,14.837596,5.027
1,2,0.506464,0.354073,0.598521,7.363171,1.120893,-0.147947,52.41,0.10725,0.16166,1.917891,2.899129,6.372706,4.044
0,0,0.592886,0.002213,0.722611,6.652223,1.71661,-2.487849,63.88,0.091122,0.112388,1.01816,1.795727,2.00699,3.544
1,4,0.317987,0.160835,0.337952,5.883064,1.299233,0.203457,12.91,0.08821,0.185536,0.489057,0.887599,6.539386,3.343
0,0,0.604593,0.505011,0.771367,4.850684,2.236329,0.511941,32.56,0.019152,0.12986,1.180215,1.653258,2.607146,4.115
1,3,0.658786,0.204809,0.55463,3.92525,1.052732,-0.523965,37.25,0.142378,0.116758,0.437367,0.698611,1.333488,3.062
0,0,0.191761,0.07535,0.218326,4.187682,1.065135,-2.572271,47.69,0.052205,0.225199,0.406647,0.788443,6.38294,4.097
1,2,0.674315,0.494366,0.86196,4.422617,2.365395,-0.723998,18.41,0.03905,0.046148,0.874778,1.127071,1.71581,2.946
0,0,0.144589,0.014372,0.091242,5.491845,0.972709,0.89937,70.42,0.136797,0.481211,0.531995,0.709033,7.438914,4.716
0,0,0.075642,0.001246,0.063638,13.658905,0.993187,-0.378834,43.47,0.21099,0.38355,0.374385,0.835476,73.93117,4.257
1,2,0.379041,0.132737,0.316725,3.032772,1.10948,0.012033,36.26,0.055234,0.171217,0.75408,1.02457,3.959455,4.816
1,12,0.738811,0.001122,0.733914,2.40764,1.1061995,-0.308456,33.53,0.099633,0.103472,0.048065,0.902804,3.22282,1.557
1,2,0.292736,0.178684,0.374846,3.768062,1.010766,-0.264583,41.62,0.131344,0.335192,0.862411,1.46884,3.901547,4.086
1,4,0.398975,0.138292,0.295607,2.453217,1.202905,-0.481273,23.58,0.099633,0.197988,0.701283,0.785995,2.605094,3.92
0,0,0.614301,0.243672,0.578037,4.130446,1.355473,-0.529056,49.37,0.106433,0.179247,0.448994,0.915387,1.770247,4.476
1,2,0.686379,0.294082,0.692204,3.612454,1.178093,-4.170233,67.32,0.123309,0.116156,0.432299,0.850011,1.039276,2.971
0,0,0.156717,0.013694,0.155649,4.935003,1.000592,0.240247,37.55,0.195946,0.423437,0.873505,2.051893,5.67937,3.937
1,2,0.103873,0.041419,0.180234,3.504434,1.006459,-0.20838,27.22,0.356511,0.075536,0.22841,1.084879,3.724901,3.931
0,0,0.473569,0.367636,0.467987,5.383194,1.1061995,-0.429393,22.06,-0.006552,0.172183,0.401151,0.87026,3.589844,3.12
0,0,0.177339,0.024392,0.150634,3.860945,0.993209,0.627625,35.6,0.171098,0.337038,0.971292,1.394808,5.027242,3.316
1,2,0.549905,0.237207,0.521987,6.254644,1.357999,-1.545536,45.31,-0.156146,0.075507,0.314577,0.482855,1.599064,4.377
1,2,0.436737,0.39028,0.449286,3.806069,1.353969,-0.098275,44.27,0.025278,0.174318,0.363307,0.90956,2.039944,4.611
1,2,0.254037,0.041612,0.065605,3.245103,1.004176,-1.782282,29.55,0.154205,0.082161,0.233581,0.310736,2.944971,3.758
0,0,0.248791,0.000546,0.186033,7.735378,1.052108,-0.089366,51.55,0.100422,0.361465,0.524919,0.798722,4.13615,3.178
1,1,0.569504,0.378791,0.542496,4.49546,1.272587,-0.878,42.3,0.052903,0.198276,0.893573,0.96297,2.353064,2.857
0,0,0.274189,0.04507,0.234107,11.688036,1.084796,-0.025086,35.56,0.106076,0.302477,0.805874,1.140878,4.824472,4.265
1,2,0.466747,0.230691,0.423755,8.06561,1.458312,-0.175805,21.53,0.050469,0.210743,0.723756,0.936409,2.753573,3.857
1,1,0.257214,0.058839,0.236726,5.664483,1.007298,-0.620445,43.18,0.134119,0.286943,0.849081,1.424511,3.858389,3.979
1,1,0.679348,0.572043,0.726808,4.466357,1.587505,-4.518386,45.23,0.051932,0.125957,0.67477,0.913517,1.458637,4.01
0,0,0.338886,0.017058,0.321583,4.54006,0.869345,1.748601,39.68,0.211216,0.314578,0.513969,0.629184,3.174853,4.267
0,0,0.143578,0,0.118616,8.245546,1.002232,1.666314,39.18,0.328835,0.51348,0.580691,0.688014,6.883676,3.134
1,1,0.073589,0.022363,0.045344,11.81636,1.006687,-0.055975,57.56,0.230844,0.399637,0.594859,0.895117,15.344543,3.909
0,0,0.549012,0.218672,0.443132,10.223157,1.12536,-0.410151,34.32,0.094599,0.210434,0.986312,1.661221,3.644853,4.549
0,0,0.59178,0.216468,0.479925,5.746167,1.080293,-0.498784,67.97,0.099633,0.205831,0.47758,0.703744,1.610398,4.008
0,0,0.218551,0.092577,0.219197,4.698935,1.053784,0.113603,42.28,0.099633,0.298376,2.986922,9.41349,6.937231,3.47
0,0,0.511865,0.098028,0.371542,5.862395,1.686179,-0.408933,27.89,0.099633,0.283664,0.813714,1.021538,2.254412,3.287
0,0,0.26195,0.028755,0.427583,5.068525,0.984897,-0.134441,20.03,0.26409,0.199094,0.4513,0.507891,3.275723,4.253
0,0,0.355242,0.2214,0.361703,2.624567,1.499955,-2.444185,32.38,0.099633,0.278368,0.457176,1.058857,1.780099,4.769
0,0,0.574378,0.383763,0.705544,7.710258,1.79415,1.620505,69.74,0.099633,0.102749,0.764025,1.464828,2.211837,3.98
0,0,0.781589,0.274426,0.811533,4.377006,1.789796,0.358865,71.13,0.021847,-0.610635,0.775228,1.348898,-0.034673,4.356
1,1,0.45671,0,0.296088,2.546276,1.043102,-0.36479,36.99,0.041416,-0.025445,0.779435,1.424907,1.469503,4.386
1,2,0.777167,0.207387,0.81898,3.73827,1.1061995,-0.934565,53.49,0.00833,-0.021755,0.83729,1.006788,3.22282,5.445
1,1,0.568888,0.218186,0.635188,1.332566,4.08716,0.017314,60.61,0.099633,0.15471,0.68157,1.003807,1.327889,5.156
1,1,0.744141,0.286108,0.726504,5.906121,1.546127,-0.628373,44,0.027464,0.080751,0.410646,0.582725,1.499181,3.466
1,2,0.185745,0.134179,0.240624,2.253954,1.454766,-0.178135,12.37,0.087027,0.122415,0.227206,0.466597,4.368904,3.134
0,0,0.371287,0.288917,0.399893,3.715939,1.322594,-0.070842,22.71,-0.000003,0.089306,0.46785,1.184794,2.999618,4.323
1,1,0.402612,0.165475,0.383136,3.623085,1.026924,-0.122713,18.83,0.152938,0.108993,0.320388,0.643254,2.086734,3.962
0,0,0.219034,0.066868,0.385889,7.799185,1.008138,-0.164239,27.93,0.375966,0.312106,0.486335,1.538915,16.100663,3.437
1,1,0.316453,0.237665,0.539817,2.48038,1.202324,-0.337957,16.97,0.231201,0.104723,0.261812,0.646831,2.324632,4.699
1,1,0.062802,0.024476,0.087261,5.840401,0.992802,0.191655,22.64,0.070353,0.327554,0.458011,1.108588,30.914401,4.012
1,3,0.445596,0.119734,0.453918,3.106982,1.207423,-0.320192,24.34,0.111318,0.154602,0.320347,0.416756,2.638322,5.036
1,1,0.831988,0.796008,0.863857,4.852267,1.084154,2.056145,42.99,0.173106,0.024595,0.106543,0.187595,0.087451,2.744
0,0,0.734056,0.445025,0.793528,4.978802,1.769555,-0.283338,11.71,0.078423,0.095044,0.470408,0.660771,1.213581,3.376
1,1,0.476434,0.372729,0.595602,3.048881,1.1061995,-0.229302,20.84,0.259128,0.215808,0.1958,0.456417,1.983344,2.954
1,2,0.484872,0.18964,0.722307,14.302663,1.394954,-0.160201,20.76,-0.416566,-1.488862,0.637419,0.958032,2.712063,5.263
1,2,0.430234,0.153171,0.29803,2.55565,1.39726,-0.230854,39.57,0.020243,0.006829,0.524892,0.888016,2.758814,4.619
0,0,0.247445,0.00331,0.327117,13.20869,0.909067,0.324099,36,1.95156,0.543403,0.334751,0.376501,10.037319,3.234
0,0,0.251189,0.071971,0.211547,6.719375,1.007539,-0.223667,47.09,0.182211,0.306165,0.355469,0.524359,8.003198,5.542
1,1,0.248902,0.084809,0.327301,3.549538,1.085091,0.029737,15.56,0.205814,0.154683,0.280865,0.557777,5.492025,4.383
0,0,0.335725,0.0411,0.285145,4.289332,1.02067,-0.730133,15.09,0.237585,0.273045,0.490828,0.998707,3.667354,5.416
1,2,0.045317,0.001093,0.06647,5.485736,0.873369,-0.406217,21.63,0.087938,0.181445,0.975969,1.319963,51.972542,3.65
0,0,0.456612,0.366981,0.618411,9.255689,1.315724,-0.931605,14.65,0.120726,0.118305,0.348939,0.639425,1.961716,2.809
1,1,0.270943,0.037995,0.238138,7.048356,1.017306,-0.108012,18.89,0.137289,0.201307,0.305398,0.519076,5.919502,4.464
0,0,0.206383,0.054827,0.16368,2.535648,0.931107,-0.533127,21,0.232327,0.162413,0.25082,0.623008,2.985856,4.512
1,1,0.311873,0.360774,0.590663,4.554002,0.985148,-0.057957,37.66,0.208022,0.057577,0.213658,1.118006,3.497254,4.509
1,1,0.312569,0.039811,0.129396,5.674459,1.239658,0.001521,27.86,-0.160639,0.137887,0.274792,0.594615,7.09608,3.38
1,2,0.249985,0.102564,0.303288,3.981115,1.037285,-0.306228,18.37,0.230751,0.146467,0.268273,0.596709,6.664063,4.649
0,0,0.069763,0.021756,0.115051,3.275091,1.009204,-1.150178,15.47,0.307121,0.238464,0.434551,0.757355,18.433918,4.451
0,0,0.268177,0.142699,0.251177,2.475854,0.949565,0.178957,27.5,0.238291,0.163536,0.25897,0.555867,5.975235,3.789
1,4,0.483364,0.421882,0.651381,4.129485,1.1061995,-0.029255,14.89,-0.149555,0.036761,0.480409,0.885428,1.532617,5.544
1,3,0.447143,0.17553,0.697414,3.22761,1.201386,0.017527,23.5,0.03128,-0.009653,1.937664,3.227701,2.812807,3.967
1,3,0.242413,0.20077,0.240542,1.825217,1.226678,-2.102027,20.46,0.205683,0.099875,0.168574,0.271125,3.285715,4.985
1,1,0.104109,0.012651,0.103233,4.465453,0.899964,-0.208808,40.84,0.268726,0.226118,0.338232,0.54426,15.371997,4.65
1,1,0.756774,0.392882,0.871133,4.695761,1.529467,-0.020551,31.24,0.053125,0.043622,0.950861,1.532518,1.619664,3.842
0,0,0.586404,0.310893,0.641047,10.929269,1.288845,-0.771609,28.3,0.116906,0.215363,0.8836,1.054646,4.089232,5.36
1,2,0.240708,0.036026,0.207697,4.008212,-4.012859,-0.134027,12.04,0.249854,0.279783,0.286319,0.53093,7.121239,4.03
1,1,0.117235,0.0103,0.053311,4.47702,1.1061995,-0.071892,30.02,-0.234719,0.052356,0.12139,0.178007,10.899491,4.015
1,2,0.145377,0.006652,0.100077,2.711577,0.903273,-0.167898,4.38,0.141316,-0.032351,0.233215,0.295002,7.93679,3.097
1,2,0.501193,0.314579,0.490003,2.06693,1.440264,-0.394131,53.39,0.015837,0.071013,0.904374,1.884635,2.089207,3.768
1,2,0.498475,0.140075,0.575363,2.443491,1.032665,-0.128692,21.07,0.062767,0.045383,0.574052,0.902806,1.986105,3.667
1,2,0.330389,0.568467,0.610505,4.099681,1.636272,-0.436135,32.99,0.366335,0.132251,0.198555,0.579372,2.6458,3.952
1,3,0.714011,0.526448,0.642713,2.596877,4.757388,-0.208716,13.69,0.116616,0.012308,0.099762,0.194504,0.469638,4.597
0,0,0.589594,0.393692,0.70051,8.515767,1.527104,-0.245158,17.4,0.060767,0.100934,0.417883,0.603652,3.22282,3.493
0,0,0.217453,0.008775,0.242167,5.668687,0.93877,-0.215358,17.99,0.083752,0.106501,0.477592,0.720347,6.692474,3.823
1,4,0.4196,0.158674,0.299143,5.459555,5.374874,-0.007145,11.24,0.024108,0.191644,0.389276,0.625571,3.332473,5.067
1,3,0.509695,0.303072,0.440444,3.573083,1.930321,0.033737,32.49,0.045179,0.148251,1.030429,1.266237,3.499312,3.419
0,0,0.079602,0.011684,0.074752,5.280543,0.886736,-0.029427,30.44,0.304502,0.146439,0.219959,0.417859,9.891413,4.492
0,0,0.567995,0.269589,0.653528,3.944026,1.143194,-0.079762,47.68,0.135134,0.175199,0.651032,1.321664,2.057646,3.287
0,0,0.487162,0.114415,0.235466,2.264509,1.044798,-0.052886,11.16,0.095253,0.093816,0.213749,0.332238,2.574069,3.906
1,6,1.037239,0.453806,0.753505,4.968277,1.472226,-0.520096,25.67,-0.008855,-0.667239,0.392522,0.887695,3.22282,3.28
0,0,0.704547,0.520764,0.638368,3.383563,1.1061995,-0.864007,42.29,-0.067877,-0.088934,0.285838,0.649978,0.045208,4.008
0,0,0.38226,0.352706,0.369951,3.055058,1.177725,-0.12319,23.92,0.413686,0.195271,0.222034,0.485965,3.239376,6.037
1,1,0.335041,0.018494,0.116005,6.350348,1.011063,-0.355509,19.67,0.319034,0.145728,0.249449,0.751,3.22282,4.813
1,1,0.463756,0.421102,0.477415,6.270482,3.286296,0.013273,16.76,0.025132,0.156371,0.454392,1.029653,6.934427,4.139
1,2,0.861357,0.410282,0.848211,3.272235,1.263895,-1.268171,13.58,0.160273,-0.107966,0.327147,0.445743,0.019607,3.683
0,0,0.726506,0.327735,0.707447,3.491411,2.587978,-0.152199,41.66,0.044503,0.108814,0.526902,0.616145,1.767238,5.379
1,2,0.429489,0.305509,0.422767,3.079899,8.114442,-0.243843,21.88,-0.176947,-0.114483,0.080619,0.15949,2.195524,5.007
0,0,0.449545,0.181537,0.491829,4.719055,3.372445,-0.241999,21.3,0.027091,0.136435,0.770878,1.502791,3.033385,5.33
1,5,0.596872,0.28192,0.65528,4.917046,1.197723,-0.167788,26.55,0.045837,0.054325,1.446466,1.879312,2.792326,3.925
1,1,0.441192,0.253234,0.449394,2.989129,1.093987,-0.296237,26.34,0.141878,0.195196,0.418345,0.56766,2.690552,3.39
1,2,0.243965,0.171226,0.256935,2.667883,0.338477,-0.06046,43.39,0.046829,-0.041231,0.25154,0.423137,4.43755,4.197
1,3,0.257791,0.017745,0.080868,2.678903,0.974877,-0.082247,28.74,0.199664,0.170068,0.091898,0.195398,3.101257,3.909
0,0,0.587465,0.193863,0.577726,4.744349,2.482185,-0.421976,21.1,0.084935,0.127067,0.521134,0.674125,3.22282,2.658
0,0,0.588618,0.348473,0.644871,2.213499,1.73963,-0.586642,34.11,0.056358,0.070633,0.23169,0.431221,1.279017,3.644
0,0,0.199133,0.002682,0.024841,6.999183,0.988535,0.736419,19,0.383138,0.291636,0.263957,0.542739,19.393551,2.254
1,1,0.131826,0.035011,0.148765,7.452885,1.116102,0.000723,45.86,0.068699,0.224601,0.614054,0.985339,11.492398,5.229
1,8,0.593508,0.18092,0.538849,4.188555,1.048069,-0.174796,29.5,-0.332626,-0.012147,0.216283,0.427758,3.22282,3.829
0,0,0.345197,0.06895,0.309702,4.965675,1.629461,-0.374838,39.14,0.042907,0.104041,0.720787,1.062314,6.154179,3.821
1,3,0.609803,0.346373,0.540066,13.480255,1.201806,-1.680368,42.67,0.316742,0.199145,0.394343,0.437984,3.22282,4.27
1,1,0.440899,0.264994,0.462708,1.597053,1.1061995,-0.21467,14.87,0.090808,0.01468,0.463418,1.035765,1.637338,4.07
1,1,0.293811,0.328925,0.42063,3.805221,9.69341,-0.238796,15.5,0.193209,0.137253,0.206828,0.673774,3.004389,4.323
1,1,0.175604,0.134284,0.287314,3.953484,1.219838,-0.000151,22.54,0.065341,0.079802,0.475332,0.917222,5.361583,4.233
0,0,0.320902,0.306141,0.444593,5.772697,1.346051,-0.044497,36.49,0.10637,0.129663,0.673478,1.78277,4.704603,3.72
1,2,0.421946,0.198273,0.362906,6.11686,1.132649,0.028474,40.19,0.121034,0.063187,0.430072,0.741132,3.984578,4.343
1,1,0.428501,0.338192,0.483958,2.528715,7.220744,-0.270972,9.87,0.028115,0.009755,0.37411,0.678377,1.647109,5.462
0,0,0.219892,0.019615,0.21332,4.47127,0.918031,-0.356024,12.51,0.15892,0.376073,0.738903,0.960126,9.110541,3.906
1,2,0.355672,0.23435,0.470802,5.433116,1.482893,-0.065691,21.21,0.127803,0.108104,0.239414,0.405676,2.561311,3.621
1,5,0.077933,0.023366,0.081698,9.085205,1.024371,0.372707,22.46,0.234669,0.388277,0.422733,1.042934,31.141592,5.538
1,2,0.586834,0.361367,0.68746,5.388608,1.298592,-0.594575,28.64,0.181822,0.138255,0.500352,1.233877,1.819384,3.455
1,1,0.358531,0.34712,0.555193,2.742945,1.184894,-0.185333,33.34,0.474986,0.181734,0.288189,0.687478,2.293064,4.857
1,1,0.463628,0.347083,0.446586,1.963313,3.090521,0.006442,13.76,0.10556,0.064858,0.314287,0.627526,1.48824,4.929
1,5,0.17312,0.183177,0.381166,3.341128,1.214062,-0.100849,13.92,0.036961,0.031681,0.1812,0.29133,5.130219,4.439
0,0,0.266735,0.160602,0.245216,4.019382,1.069486,-0.053369,25.36,0.611888,0.235499,0.235227,0.47956,4.985468,4.148
0,0,0.424577,0.265102,0.511489,5.785932,2.031216,-0.040947,20.64,0.082653,0.139129,0.57404,0.892574,4.578175,3.304
1,2,0.312909,0.200016,0.27852,5.287643,1.136489,-0.284551,28.21,0.493464,0.416589,0.25804,0.347631,7.075972,4.303
1,1,0.159459,0.015169,0.187133,4.06118,0.990913,0.246673,37.08,0.255911,0.3979,0.528011,0.762388,11.345153,4.079
0,0,0.506171,0.111243,0.513969,6.231925,1.026679,-0.06985,20.32,0.396872,0.256908,0.391128,0.53939,3.785495,4.426
0,0,0.447016,0.246749,0.458295,3.605517,1.218187,-0.127198,43.94,0.225991,0.258218,0.172187,0.296781,2.069743,4.566
1,4,0.839223,0.680523,0.956915,11.400006,1.574803,-1.478817,14.28,-0.065944,0.01874,0.065768,0.097911,0.755653,4.191
1,2,0.437886,0.165314,0.478313,4.382232,1.020658,-0.132087,23.99,0.077477,0.173834,0.744026,1.721001,3.03836,5.609
0,0,0.217792,0.039505,0.238,3.346422,-1.395139,-0.407391,50.17,0.138004,0.1989,0.309991,0.421343,6.329742,5.276
1,3,0.043104,0.005855,0.040355,6.961245,0.983381,-0.314478,21.63,0.216631,0.217682,0.165097,0.23677,27.002396,3.616
1,4,0.138641,0.06321,0.151134,5.221881,0.983545,0.29453,19.85,0.099633,0.197106,0.311954,0.548587,19.814379,4.199
1,6,0.612556,0.267136,0.558597,5.257162,1.227842,-0.530977,26.29,0.185557,0.143463,0.491192,0.634667,2.674766,5.529
0,0,0.48915,0.135021,0.566443,3.5366,1.035654,0.242524,24.8,0.052,0.15365,0.660105,1.196324,2.911455,5.077
0,0,0.164942,0.171486,0.51283,3.262997,1.041952,0.055038,21.25,0.071719,0.158547,0.980877,2.452065,7.178171,4.496
0,0,0.418306,0.40384,0.512594,6.307346,1.532763,-0.305392,22.74,0.020235,0.29538,1.247904,2.032566,5.21894,3.745
1,1,0.205747,0.108719,0.295964,2.6324,1.116901,0.004909,14.44,0.204459,0.077971,0.407417,0.963846,3.987114,3.962
1,1,0.283737,0.104759,0.275077,5.891714,1.022487,-0.188487,13.38,0.714153,0.213738,0.324261,0.703888,5.481171,3.545
0,0,0.310097,0.230558,0.285677,3.086611,1.064304,-0.11477,36.41,0.237316,0.263374,0.402307,0.609563,3.657104,4.21
0,0,0.386833,0.274506,0.50741,5.116555,1.233638,0.015919,35.8,0.036676,0.083193,0.379316,0.709174,2.998234,3.51
0,0,0.514787,0.192246,0.486449,3.687845,1.098525,-0.503659,41.68,0.218869,0.125234,0.205169,0.417467,1.90361,3.024
1,4,0.05391,0.058379,0.130354,5.112395,0.995981,-0.09218,41.44,0.450092,0.41091,0.49438,1.037632,16.415564,4.484
1,3,0.412065,0.230065,0.621357,2.552257,1.038492,-0.10973,18.81,0.184058,0.067035,0.474948,1.271186,1.397376,3.88
0,0,0.543003,0.458378,0.50095,4.786995,1.115368,-0.136015,20.01,0.165111,0.118365,0.199679,0.382949,1.909369,5.058
0,0,0.567755,0.046894,0.455609,2.356576,0.935748,-0.348245,31.14,0.127703,0.155996,0.546902,0.674619,2.693711,3.356
1,1,0.296045,0.076741,0.458583,8.754239,1.118079,0.054175,29.39,-0.147894,0.150954,0.286315,0.4916,4.42948,3.873
1,2,0.469006,0.081752,0.363599,13.389409,1.01534,-0.04876,31.22,0.048446,0.055442,0.138989,0.338672,0.885503,4.638
0,0,0.283104,0.009411,0.216287,7.593606,-0.923542,0.121377,29.85,0.090319,0.081838,0.439317,0.47694,9.912296,5.148
1,2,0.641447,0.467934,0.849427,7.183149,1.236784,-0.400173,30.15,0.069221,0.088982,0.648008,1.03549,1.827095,4.223
0,0,0.194612,0.042337,0.248471,2.662026,1.01274,-0.023568,13.29,0.252717,0.147264,0.305677,0.534864,4.37557,4.188
0,0,0.169213,0.093838,0.243264,7.525468,0.954025,0.017326,36.25,0.247079,0.320402,0.269443,1.123746,11.471496,4.019
0,0,0.18743,0.125699,0.210728,4.03016,1.078486,-0.013436,31.29,0.252612,0.363888,0.3284,0.644992,6.889783,4.049
1,2,0.220593,0.257854,0.467737,3.609154,1.045743,-0.241215,23.55,0.10882,0.160204,0.725532,2.00954,4.989139,3.509
