本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,4,0.32728,0.213332,0.341072,1.054096,1.735461,0.075238,32.89,-0.012919,0.253171,0.382117,1.020616,1.195063,4.649
0,0,0.617364,0.46206,0.599296,4.114664,1.526666,-1.197586,26.59,-0.000921,0.198316,0.595186,0.938288,2.564989,3.263
1,1,0.441876,0.099617,0.43148,6.194328,1.050429,-0.810852,44.32,0.123138,0.228736,1.186689,1.440785,3.57079,5.785
0,0,0.684281,0.36469,0.526383,2.769579,1.036203,-1.887107,27.57,0.099412,0.123331,0.456375,0.775475,1.329074,4.512
0,0,0.200273,0.001864,0.158204,4.364903,0.889578,-1.727396,30.18,0.238479,0.249848,0.531568,0.54935,7.063176,4.631
1,1,0.706371,0,0.722287,2.831972,1.1396405,1.40775,46.38,0.091582,0.047189,0.040703,0.9501765,2.864557,2.309
0,0,0.258511,0.151417,0.504655,2.976112,1.73874,-2.775236,17.33,0.096255,0.192769,1.21854,1.356,3.785872,4.915
1,1,0.325191,0.000056,0.327632,1.184232,1.1396405,-0.002877,36.99,-0.247898,-0.057919,0.037045,0.052509,1.045371,5.043
1,4,0.818342,0.285704,0.766152,2.281728,1.1396405,-0.928687,53.49,-0.003018,-0.135626,0.700222,0.886226,0.345215,4.864
1,5,0.765224,0.360191,0.791555,7.062033,3.029202,-0.143887,39.48,0.021539,0.090998,0.454469,0.727225,1.473179,4.019
1,3,0.276513,0.190343,0.302462,1.077347,1.097287,0.028048,11.18,-1.131852,-0.19772,0.309547,0.56921,2.715136,4.199
1,5,0.800823,0.148442,0.715801,5.137653,1.1396405,0.004549,18.83,-2.084353,-0.878327,0.291113,0.681857,-1.208137,3.434
1,4,0.532269,0.333461,0.962187,2.65186,1.318538,-0.180824,15.26,-0.704518,-0.062998,0.258507,0.734876,1.488756,5.847
0,0,0.106731,0.015151,0.062698,3.974356,0.993571,0.080598,22.37,0.377818,0.496282,0.50444,1.486904,13.904409,4.676
0,0,0.164477,0.115227,0.38084,3.554341,0.988901,0.067782,14.96,0.138979,0.394805,0.581505,0.995066,8.992865,3.589
0,0,0.114131,0.002025,0.09086,2.670167,0.485662,-0.059171,5.59,-1.536052,-0.023042,0.316705,0.424226,9.41825,4.641
1,3,0.485493,0.217103,0.458013,1.824643,1.197977,-0.798277,25.54,0.026679,0.162066,0.321282,0.47601,1.87202,4.649
1,1,0.836543,0.239352,0.878104,9.016361,1.28841,0.097417,12.27,0.008954,-0.290051,1.307634,1.614581,1.348812,3.318
1,3,0.164403,0.706811,0.896529,5.209815,0.999222,1.121061,34.04,-1.287407,-1.366058,0.214049,0.35096,2.874705,4.318
1,3,0.702726,0.311221,0.642433,3.361267,1.1396405,-0.113389,15.63,-0.004369,0.053329,0.649402,0.752826,1.714702,3.861
0,0,0.160949,0.03642,0.140839,1.661026,1.013704,-0.01183,22.22,0.091927,0.381583,0.593712,1.156428,5.727204,3.893
0,0,0.545179,0.315275,0.528953,1.802264,1.1396405,-0.092625,20.74,-0.421544,-0.065358,0.207159,0.708518,-0.082141,3.988
1,1,0.46619,0.064349,0.426773,10.102855,1.1396405,-0.001308,21.89,-2.5927,-10.5778,0.184605,1.751833,-1.331344,5.022
1,6,0.387263,0.143917,0.389804,2.02011,1.1396405,0.095588,17.48,-0.713718,-0.978292,0.735041,1.885353,1.425401,3.705
1,1,0.302484,0.275611,0.549173,2.41592,1.121002,-0.029748,12.58,0.307417,0.17639,0.335852,0.589682,3.507381,4.425
1,1,0.323914,0.176161,0.400392,3.368214,1.132023,-0.220054,15.07,0.200372,0.306149,0.469761,1.049946,4.779469,5.23
0,0,0.245577,0.19906,0.396757,1.389799,1.122467,-0.013518,30.32,0.167649,0.129634,0.389942,0.858646,2.204448,3.852
0,0,0.375107,0.144085,0.313903,1.783116,1.055714,-0.027012,17.84,0.081666,0.221798,0.700206,1.188067,3.464676,3.856
1,2,0.074606,0.001743,0.050199,2.739185,1.115636,-0.26151,24.93,0.087188,0.24276,1.099996,1.405082,22.324762,3.562
1,3,0.619468,0.377029,0.656693,2.669598,1.11009,-0.107701,13.23,0.115166,0.019907,0.273078,0.478859,0.866997,3.294
1,1,0.260324,0.053182,0.265255,3.429427,1.035327,-0.14951,17.7,0.273261,0.140095,0.277375,0.415386,4.625635,3.719
1,2,0.38073,0.215121,0.476789,1.507495,1.325078,0.024711,21.48,-0.215056,0.085019,0.347205,0.659237,1.87572,3.728
1,3,0.275234,0.156506,0.332919,1.246194,1.166752,-0.513512,17.57,0.062795,0.040737,0.377582,0.830427,1.645142,5.069
1,1,0.613063,0.515419,0.652829,4.962954,2.024886,-0.041914,37.82,-1.641309,-0.639831,0.356581,1.411742,0.259131,4.034
1,1,0.4102,0.258239,0.470407,3.958687,1.152762,-0.396593,27.37,0.175013,0.161086,0.307248,0.671424,4.925165,3.834
1,6,0.258587,0.088703,0.280907,2.569,1.044642,0.05791,15.08,0.145609,0.060307,0.215777,0.506107,4.686714,4.419
1,2,0.072102,0.016815,0.069128,2.59838,1.094593,-0.079246,15.14,0.35742,0.293296,0.27341,0.541977,15.309281,2.926
1,2,0.188362,0.138087,0.251669,1.307418,0.51865,-0.442434,27.5,-0.142142,0.175046,0.117317,0.339505,3.1782,3.881
1,10,0.431022,0.180753,0.738828,2.721721,1.78092,0.067308,15.01,-0.454584,-0.183538,0.775393,1.356449,2.273347,3.98
0,0,0.501998,0.247621,0.546347,1.346111,1.621157,-0.122636,33.13,0.046711,0.129382,0.643461,1.149508,1.598922,3.971
0,0,0.389099,0.226336,0.371502,2.455671,1.045031,0.263604,20.55,-0.395656,-0.0535,0.321532,0.711462,1.649508,4.589
1,6,0.585791,0.175706,0.595561,2.624165,1.352699,-0.091322,22.79,-0.116075,-0.313739,3.150288,3.634186,3.894255,4.476
1,3,0.764666,0.143163,0.240176,0.906158,1.627771,0.611132,19.07,0.043218,-0.574229,0.129485,0.386486,-2.777469,4.706
0,0,0.519,0.377509,0.549138,2.11352,1.203115,-1.049733,13.67,0.021417,0.130588,0.683011,1.291247,1.871435,3.616
0,0,0.351107,0.246309,0.45586,4.152932,1.1396405,0.096194,28.04,-0.961792,-0.02512,0.33634,0.638078,4.983439,3.256
1,8,0.934305,0.454927,1.15797,35.01454,1.1396405,0.051552,23.16,-0.235695,-0.31814,1.199878,2.25412,1.205591,3.896
1,1,0.468912,0.246174,0.585663,2.661596,5.290247,-0.065357,29.48,-0.001913,0.274947,0.397233,0.510458,2.161861,5.018
0,0,0.254019,0.098086,0.311836,3.575013,1.036228,0.186825,22.5,0.144229,0.082388,0.497821,0.699496,7.102786,4.523
1,2,0.201722,0.022745,0.211985,2.122896,4.488201,-0.018901,14.79,0.012449,0.315575,0.315125,0.573329,5.464298,4.048
0,0,0.459972,0.144149,0.687693,3.749782,1.793517,-0.051114,3,-4.140847,-0.782136,0.196021,0.494334,1.44726,3.287
1,1,0.303102,0.307321,0.417154,3.956768,1.211643,-0.217692,14.69,0.15438,0.170146,0.372577,0.697859,5.315618,4.802
1,5,0.17149,0.179936,0.221482,2.471521,1.172055,-0.240472,26.71,0.139293,0.175415,0.173261,0.325772,5.032311,4.283
1,5,0.622,0.275126,0.864875,1.890021,2.295169,0.139803,11.08,-0.484749,-0.318788,0.74036,1.289995,1.103097,4.276
0,0,0.270046,0.162331,0.318162,1.941694,1.065976,0.108214,29.49,0.048542,0.077928,0.459544,1.917065,2.90023,4.821
0,0,0.293548,0.359187,0.510899,2.623817,1.160712,0.074319,11.16,0.107871,0.316063,0.667927,1.882753,7.222308,2.94
1,7,0.836352,0.540397,1.012174,6.205673,1.1396405,-0.046275,29.82,-4.847911,-0.135616,0.132477,0.461913,-0.504121,5.101
1,11,0.50575,0.292347,0.52538,2.236802,12.135238,0.121955,11,0.03382,0.029838,0.480601,0.819317,2.517506,5.19
1,3,0.543764,0.383181,0.468586,2.111363,4.691389,-0.35177,23.39,0.035772,0.060864,0.923212,1.251178,1.794274,3.334
0,0,0.460192,0.472149,0.599571,2.11179,1.510328,-0.257405,16.44,-0.089153,0.118032,0.421405,0.74326,1.805004,1.862
1,3,0.492816,0.338808,0.591098,7.753882,2.232523,-0.297548,16.21,0.064037,0.155878,0.550438,0.835215,3.704989,3.141
1,6,0.710248,0.405834,0.750954,1.795089,2.922121,-0.136148,50.03,-0.005364,0.038779,0.718898,1.343063,0.604818,3.055
0,0,0.328631,0.163753,0.284292,7.562004,0.833719,-0.290035,29.71,-0.022527,0.16462,0.286146,0.408296,6.646904,4.21
0,0,0.122292,0.007229,0.151766,1.306489,2.632308,-1.445718,23.25,-0.010407,0.34236,0.230783,0.254804,6.639384,3.538
1,1,0.873196,0.549289,0.709683,2.513514,1.394904,-0.357648,23.09,0.273062,-0.318532,0.329171,0.796606,-1.555244,5.897
1,7,0.272619,0.390654,0.565953,3.350133,1.288072,-0.545191,13.49,0.196576,0.109372,0.220274,0.817862,1.569123,4.817
1,1,0.752536,0.678958,0.899076,14.972762,1.1396405,0.005415,18.37,-1.487313,-1.826145,1.205437,1.656704,1.528096,3.739
0,0,0.536182,0.317958,0.565709,2.644932,2.135276,-0.172353,40.68,0.008435,0.226916,0.897221,1.61875,3.263082,1.805
1,4,0.549374,0.541735,1.032391,2.6482125,4.437282,0.00504,12.46,-0.692846,-5.473887,0.435375,0.492174,-0.885425,3.646
0,0,0.772147,0.286403,0.812758,2.48287,2.890828,-0.139068,41.66,0.016851,0.110347,0.5636,0.65395,1.333545,5.37
1,5,0.634196,0.266138,0.594417,1.273445,1.271328,0.185384,29.19,0.058268,0.098995,0.562457,1.199486,1.166179,4.17
1,1,0.338496,0.205631,0.315916,2.893806,1.085289,-0.065653,42.1,0.176341,0.240753,0.411585,0.957243,2.927045,3.044
1,3,0.336704,0.388623,0.593128,1.493758,1.236114,-0.247794,20.5,0.194707,0.091026,0.28872,0.710039,1.717765,3.671
1,1,0.339375,0.367576,0.436219,5.715674,4.083977,0.177367,22.02,0.177938,-0.086923,0.089954,0.181795,7.024248,4.799
1,7,0.501933,0.36037,0.623526,4.468912,4.72357,0.022681,19.19,-0.393496,-0.093281,0.620281,1.269295,2.520346,5.012
0,0,0.272645,0.469905,0.655444,3.858851,1.159912,-0.187312,28.23,0.141297,0.286114,0.897764,1.342035,6.121315,4.112
0,0,0.664154,0.465955,0.78028,3.924935,1.637668,0.27974,19.92,0.022364,0.020584,2.106931,2.813192,3.234982,4.413
1,6,0.1955,0.097404,0.214244,2.155805,1.455229,-0.462827,43.11,-0.003403,-0.100146,0.376686,0.598937,5.994843,2.902
1,5,0.18315,0.135321,0.241533,3.262115,-0.425664,-0.055316,22.51,0.503236,0.14422,0.281982,0.417635,5.871215,4.046
0,0,0.627222,0.264802,0.659756,1.999,1.759109,-0.78336,22.97,0.058852,0.068615,0.391535,0.508796,1.336236,2.388
1,1,0.192621,0.066975,0.241916,8.464836,1.059477,-0.022113,6.99,1.685219,0.081678,0.15977,0.325584,21.726054,3.472
1,1,0.288009,0.294282,0.556144,6.263216,1.009397,0.183825,44.9,0.361596,0.139041,0.631615,1.381806,4.549484,3.352
1,4,0.514085,0.50432,0.624691,1.511793,1.867918,-0.261971,34.24,0.052117,0.09468,0.329273,0.898823,1.339686,3.037
1,1,0.388663,0.561949,0.743384,3.94114,1.405944,0.031447,16.05,0.198276,0.146603,0.352422,1.659395,2.924046,5.244
1,1,0.140636,0.017855,0.177119,1.661165,0.992964,-0.152585,15.37,0.153857,0.153573,0.375031,0.597937,4.966658,4.283
1,1,0.164872,0.005171,0.123335,3.797944,1.215914,0.131807,42.19,0.105805,0.276707,0.676887,1.272012,10.159835,2.591
1,14,0.525871,0.230243,0.677114,2.363685,1.031372,-0.015748,29.32,-0.644112,-0.314783,0.293538,0.689133,1.521377,5.527
1,2,0.432162,0.270672,0.504846,1.169036,7.708219,-0.345423,10.67,0.050186,-0.239959,0.233626,0.55614,0.026742,4.432
1,2,0.420946,0.386713,0.506968,1.57847,3.604004,-0.062488,10.27,0.157579,-0.101567,0.161868,0.397756,0.270445,3.894
0,0,0.413882,0.312808,0.536193,2.793557,1.250329,0.193362,23.35,-0.175851,0.143769,0.741855,1.359155,3.1652,4.492
1,4,0.2823,0.28875,0.492603,3.93187,0.029742,0.000357,26.44,-0.299526,-0.029686,0.555968,0.952233,4.840242,3.931
1,1,0.365718,0.300228,0.530296,1.919802,0.723552,-0.179482,19.42,0.114731,0.130927,0.526876,1.332177,1.832035,2.912
1,7,0.435568,0.265413,0.422519,3.304268,1.1396405,-0.036744,35.84,-0.601416,-0.076514,0.501836,0.689354,3.052584,4.556
1,3,0.617534,0.612422,0.689511,4.286497,2.321479,-0.905706,17.74,0.14349,0.006917,0.279025,0.540095,2.021899,3.435
1,1,0.269461,0.08052,0.231825,4.979808,1.113411,-0.385939,7.92,0.182815,0.390453,0.649522,0.893722,5.560288,4.27
1,3,0.530241,0.368189,0.594695,3.950461,2.754947,-0.043158,26.28,-2.714035,-0.483457,0.170624,0.270424,1.970991,2.909
0,0,0.322429,0.155989,0.32036,3.728242,1.222083,0.235234,12.73,0.260264,0.204763,0.357103,0.863565,4.446767,5.975
0,0,0.572677,0.294526,0.560106,14.965188,1.926887,-0.0679,23.55,0.078782,0.234345,0.716825,1.657953,1.995356,4.979
1,2,0.794036,0.481496,0.731654,2.284425,2.272083,-0.530767,24.1,0.042398,-0.075112,0.50572,0.703869,-0.05661,4.296
1,5,0.418392,0.301677,0.66157,1.726006,1.325011,-0.056493,25.2,0.02107,0.032621,0.284234,0.633325,0.570204,4.988
1,2,0.093899,0.010071,0.112783,2.498477,0.726661,0.216341,22.3,0.294293,0.448022,0.256204,0.331164,9.660639,3.065
0,0,0.279687,0.151688,0.455877,1.75218,1.049053,-0.158758,11.66,0.038402,0.14319,2.014891,3.367688,4.22477,4.659
1,1,0.552935,0.390647,0.538491,1.432761,3.064545,0.000404,10.32,0.08755,0.073583,0.327562,0.607096,1.136294,3.343
1,4,0.068907,0.005494,0.064422,3.391434,1.1396405,-0.025426,18,-0.030534,-0.222757,0.100215,0.445414,25.968469,5.316
1,1,0.394345,0.432138,0.717713,3.395891,1.222021,0.159183,38.58,0.150787,0.226568,0.581793,1.390294,3.757489,2.683
1,4,0.551483,0.301655,0.626321,4.043274,-0.754432,-0.035785,20.95,-0.454475,0.095829,0.253114,0.815973,1.884317,3.528
1,2,0.527364,0.404294,0.466359,3.092951,1.120861,-0.077422,21.81,-0.408124,-0.034157,0.129995,0.324491,0.517628,5.215
0,0,0.527372,0.300735,0.559774,3.841157,7.381949,-0.022417,20.64,0.079376,0.140084,0.499102,0.820703,2.148992,3.048
1,2,0.272973,0.250911,0.316956,3.073799,1.399651,-0.228162,22.91,-0.300394,0.433764,0.296934,0.405575,6.195649,4.529
1,1,0.538441,0.361864,0.560158,3.524748,1.506459,-1.637362,23.98,0.251522,0.246993,0.457345,0.809017,2.158579,3.893
1,1,0.121983,0.034169,0.11526,2.818226,0.972818,-0.109702,37.21,0.22526,0.415784,0.355179,0.647774,15.233806,5.112
0,0,0.263471,0.096034,0.438733,1.532997,1.123595,1.12933,14.57,-0.001444,0.065938,0.713716,1.188015,2.91344,4.01
1,1,0.697864,0.472279,0.720811,4.184633,1.537557,-0.266389,35.25,0.1771,0.101771,0.290082,0.411877,1.990259,4.297
0,0,0.338281,0.261517,0.460667,2.488072,1.1335,-0.168006,9.94,0.139752,0.242017,0.42414,0.636366,2.996733,4.089
1,2,0.48346,0.176853,0.474375,2.048289,1.046102,-0.027063,29.94,0.075521,-0.018584,0.997708,1.795016,1.71561,4.591
0,0,0.287359,0.078877,0.297467,12.685822,1.312464,-0.072061,46.75,0.053231,0.139797,0.573108,0.971003,27.949717,4.488
1,4,0.300713,0.217347,0.33278,2.72957,1.058586,0.051291,20.66,-0.328063,-0.223674,1.038642,1.513699,4.568604,3.386
0,0,0.056591,0.024451,0.045844,5.032014,0.751687,-0.393057,20.03,0.062784,0.204421,0.259152,0.357295,90.917151,3.767
1,1,0.588403,0.15704,0.622381,4.42712,1.299626,-0.263798,37.85,0.130263,0.211493,0.745583,1.144253,2.275019,3.086
1,2,0.287437,0.065226,0.24626,2.991282,1.006266,-0.006936,29.17,-0.17579,0.235186,0.527935,0.724856,4.694231,2.489
1,2,0.04469,0.002447,0.050885,2.84039,0.86251,-0.070518,18.99,0.266261,0.269861,0.166181,0.237825,31.08776,4.817
1,5,0.694008,0.300377,0.635385,1.783779,1.40828,-0.073351,21.46,0.020025,0.116835,0.297599,0.353119,1.253088,4.627
1,1,0.473122,0.327307,0.524805,2.748835,1.854976,0.062997,13.89,0.012035,0.207806,1.261941,2.216421,2.960396,4.544
1,1,0.437505,0.09764,0.447368,2.815267,1.209455,0.21275,26.29,0.061961,0.145758,0.644836,1.266986,2.597371,4.15
1,1,0.354645,0.295306,0.478801,3.387743,1.189531,-0.084729,22.28,0.080472,0.374758,1.160033,1.878942,4.648741,4.329
0,0,0.522029,0.475462,0.672216,3.576597,1.36767,-0.674426,32.78,0.116234,0.163814,0.786344,1.260661,2.485525,3.594
1,1,0.090514,0.002556,0.073473,2.431756,0.492721,-0.395077,8.38,0.197787,0.268111,0.26549,0.384301,13.81348,4.467
1,5,0.215074,0.064475,0.206154,2.164776,1.1396405,0.028874,12.73,-0.84116,-1.136379,0.643575,1.31323,1.880889,4.556
1,1,0.240399,0.114218,0.312979,3.073998,1.643278,-0.358186,16.23,0.18326,0.269727,0.417963,0.655816,4.379847,2.519
1,1,0.236537,0.062388,0.21131,7.127255,1.010434,-0.153577,11.36,0.297701,0.292253,0.372738,0.732173,11.197675,2.995
1,2,0.309522,0.251682,0.351657,2.726783,1.185963,-0.185036,35.69,0.125003,0.336385,0.525411,0.817404,3.484631,5.229
1,2,0.665862,0.438101,0.792653,2.461419,0.554813,-0.355229,15.04,-0.455708,-0.133505,0.628079,1.140072,0.923186,4.618
0,0,0.559671,0.3517,0.57665,3.472058,1.337293,-0.300142,57.72,0.067587,0.141186,0.323017,0.938055,1.794492,3.919
1,1,0.419517,0.307893,0.478941,2.757931,1.244686,0.029311,29.92,0.153609,0.091106,0.465044,1.068802,2.388676,3.862
1,1,0.605352,0.359435,0.629209,2.318877,1.637996,-0.266394,41.72,0.151439,0.112853,0.135417,0.375283,0.762371,3.768
1,1,0.356425,0.100827,0.419908,2.230523,1.067147,-0.247014,11.04,0.130086,0.183887,0.400035,0.773973,2.396684,4.117
1,1,0.735324,0.404613,0.768529,2.802455,4.020749,-0.149918,23.6,-0.682141,-0.019398,0.194963,0.24641,0.934369,4.001
1,3,0.799352,0.422829,0.768969,1.891719,1.1396405,0.099535,18.5,-0.770157,-1.340694,1.076302,1.815736,-1.941964,4.632
1,4,0.300297,0.114971,0.289155,2.57061,1.057639,-0.179692,45.7,-0.110936,0.101941,0.178255,0.284138,2.836246,3.421
1,1,0.580511,0.461601,0.540021,1.878215,1.418072,0.042051,16.11,0.153854,0.117766,0.187399,0.365408,1.253679,4.304
1,2,0.334548,0.084914,0.388788,3.17347,1.325819,0.060645,23.26,-0.284387,0.146641,0.355395,0.774214,4.29793,4.669
1,3,0.327014,0.045891,0.517613,2.062984,1.009382,-0.158598,24.98,0.173815,0.112151,0.35738,0.708662,1.901886,3.84
1,1,0.903357,0.333773,0.807545,2.931336,1.1396405,-0.083911,27.52,0.000331,-0.365288,0.522576,0.916061,-1.334518,4.17
1,1,0.202323,0.044858,0.728467,3.574306,1.006561,0.070468,20.67,0.318292,0.130159,0.340833,0.820856,3.847545,4.111
1,2,0.614501,0.333058,0.652538,2.372623,1.230565,-0.513374,21.01,0.13606,0.213711,0.446942,0.575575,1.65309,3.609
0,0,0.177025,0.197604,0.318113,4.216375,1.054044,-0.016077,19.96,0.515624,0.328467,0.44803,1.09624,13.17671,3.834
1,7,0.234567,0.104231,0.409776,1.99986,1.492697,0.139778,12.08,-1.42863,-0.188022,0.294787,0.491856,2.735013,3.102
0,0,0.154114,0.083064,0.166268,2.459874,1.047123,0.070519,29.91,0.114706,0.392246,0.300523,0.688138,6.835999,3.432
1,1,0.399777,0.338149,0.528314,3.498479,1.11632,-0.08588,23.55,-0.36478,-0.224337,1.348607,2.330521,4.391695,2.86
1,2,0.590957,0.249195,0.81188,3.523814,1.551954,-0.274502,37.06,0.018941,0.10703,0.61122,1.026886,2.077602,4.469
1,3,0.241236,0.157703,0.311131,3.593151,1.031426,-0.740598,30.95,0.314353,0.329391,0.525221,0.904337,8.204788,3.588
1,1,0.45326,0.26728,0.584701,2.798225,1.111036,-0.143146,30.22,0.246877,0.255885,0.588338,0.842081,2.752551,3.362
1,6,0.549137,0.457502,0.602692,1.892123,1.476394,-0.654847,12.94,0.266731,0.013674,0.219493,0.383361,0.786604,4.907
1,2,0.642084,0.329557,0.73642,3.383754,1.510614,-0.078389,17.65,0.128598,-0.348928,0.329324,0.546743,0.769793,3.299
1,4,0.394378,0.168846,0.31207,3.398993,1.045509,-0.101921,15.34,0.276496,-0.069541,0.183606,0.414088,3.481313,3.259
0,0,0.136319,0.051585,0.097701,1.686182,0.883063,-0.035536,23.62,0.128435,0.405718,0.500358,0.72133,6.851736,5.558
1,2,0.339805,0.2718,0.415446,4.414238,1.119435,-0.601313,19.49,0.175093,0.125869,0.453494,0.794093,4.252626,3.497
1,8,0.316426,0.024373,0.385832,3.649324,0.965039,-0.095863,7.6,-0.790508,-0.525486,0.975354,1.185247,3.436564,3.267
1,2,0.410359,0.232658,0.535638,4.227174,1.01787,-0.084268,31.09,0.242295,0.038194,0.618499,0.912359,4.948031,3.931
1,9,0.882709,0.165041,0.714728,14.385562,1.1396405,0.033048,33.78,-2.747798,-1.123775,0.126232,0.177577,0.073342,5.554
1,5,0.554858,0.319668,0.587935,1.777545,1.1396405,0.051467,26.85,-1.230353,-0.531371,0.194904,0.442212,-0.46691,5.195
1,10,0.327555,0.137953,0.435553,2.813908,1.044328,-0.074339,32.68,0.023493,0.144181,0.418512,0.770247,2.519853,3.684
1,5,0.689155,0.511328,0.677334,3.242845,2.085995,0.051674,28.56,-0.079502,-0.073993,0.345041,0.619197,0.399877,3.947
1,5,0.375757,0.220518,0.358809,3.204012,1.231503,-0.532354,22.22,0.06946,0.143873,0.531139,1.027959,2.910865,3.99
0,0,0.550232,0.333018,0.517719,1.826438,1.1396405,-0.29254,21.19,-0.002993,-0.264686,0.255543,0.582802,-0.379889,4.503
1,1,0.521533,0.4172,0.537817,2.886099,6.411443,-0.082249,22,-0.05622,0.02598,0.663301,1.407334,1.61927,3.396
0,0,0.390971,0.370156,0.44923,2.208774,1.362756,-0.801052,11.46,0.222866,-0.149551,0.458422,0.858524,2.751349,2.852
1,1,0.565101,0.204122,0.692146,3.009548,1.49985,0.01086,19.14,0.029015,0.111631,0.551519,0.929415,1.565261,3.45
1,7,0.711725,0.088578,0.746354,2.223929,1.082983,0.173025,19.12,-0.518216,-0.865683,1.069096,1.456837,-0.739325,3.552
1,2,0.395427,0.239748,0.919505,5.588045,1.265103,-0.028786,24.3,0.059886,0.091126,0.453986,1.180962,3.422704,4.494
0,0,0.379469,0.136225,0.177937,3.218337,0.809331,0.086993,11.66,0.379883,0.210777,0.145278,0.272121,5.287815,4.757
0,0,0.266972,0.233355,0.383294,12.052508,1.02753,-0.016007,23.65,0.377122,0.256818,0.372154,0.831852,11.40708,2.591
1,1,0.584562,0.146447,0.59437,3.445037,1.127303,-0.010024,24.29,-0.701508,-0.487571,0.389437,0.50177,0.056251,2.878
1,1,0.470215,0.352741,0.484804,2.8836,1.048811,-0.250756,31.45,0.456549,-0.008021,0.249023,0.437431,2.055673,2.782
1,8,0.383476,0.319607,0.42808,3.816124,1.1396405,-0.003109,19.54,0.081939,-0.026753,0.232962,0.554517,3.20789,3.692
1,1,0.462798,0.157067,0.461209,1.771385,3.860993,-0.34044,37.48,0.013218,0.184465,0.426236,0.639879,1.894114,4.596
1,3,1.433509,0.834538,1.116347,2.6482125,1.1396405,-0.052472,30.43,-1.60998,-0.80279,0.096931,0.121465,-2.892187,3.963
1,3,0.225298,0.257184,0.344793,2.088856,1.565056,-0.512203,15.76,0.125464,0.251238,0.39219,0.805236,5.577107,3.979
1,3,0.810543,0.274671,0.518181,2.465141,1.298254,-0.214793,19.11,0.305354,-0.427207,0.088014,0.160907,-2.417206,4.301
1,1,0.715031,0.595429,0.828769,5.612052,1.1396405,-0.00719,17.44,-0.378179,-0.067522,0.37648,0.685351,0.886274,3.438
1,2,0.249062,0.098328,0.408328,1.721886,1.083298,-0.1071,29.3425,0.115663,0.33017,0.537332,1.209463,2.782772,2.895
0,0,0.565386,0.278445,0.595593,2.635463,1.438309,-0.347101,56.04,0.170742,0.211871,0.263998,0.510602,1.750438,2.755
0,0,0.232314,0.180446,0.628944,4.737266,1.087045,-0.300932,8.04,0.586379,0.117101,0.231873,0.58011,13.76997,2.369
1,2,0.484777,0.243449,0.469997,4.157332,1.326291,-0.027138,57.46,0.269712,0.191255,0.408681,0.542502,3.290588,4.008
1,2,0.317799,0.257004,0.441191,3.741625,1.121854,-0.115717,32.21,0.157836,0.190131,0.580156,1.969207,5.892951,5.587
1,3,0.21424,0.059234,0.288303,1.916537,1.143726,0.184643,32.15,0.147634,0.33234,0.384263,0.838597,6.81684,4.401
1,4,0.662267,0.293294,0.679162,6.452848,6.748195,-0.992933,32.37,0.0094,0.036202,0.922279,1.209638,2.926734,4.549
0,0,0.592714,0.466147,0.625318,1.851042,1.435118,-1.117384,28.89,0.068199,0.094185,0.404643,0.823979,1.164396,4.412
1,2,0.128818,0.016288,0.107273,5.737526,1.011993,0.170144,43.87,0.623744,0.425837,0.388877,0.591514,25.391083,3.426
1,1,0.119303,0.028572,0.223735,5.297381,1.070921,0.044881,10.76,0.362428,0.346976,0.360399,0.53854,15.628382,3.831
0,0,0.294951,0.039391,0.242543,5.330803,1.010699,-0.248211,30.59,-0.424069,0.207796,0.483765,0.907717,6.531576,3.738
0,0,0.477042,0.358183,0.50777,3.645142,1.115137,-0.31033,33.46,0.320305,0.198448,0.319915,0.632279,2.702622,3.179
0,0,0.47912,0.222898,0.522451,2.525084,1.1396405,0.189013,19.31,0.02178,0.242175,0.696181,0.817632,2.482533,3.898
1,4,0.608257,0.206124,0.483209,2.168368,1.144026,-0.589171,43.1,0.033706,-0.224098,0.431308,0.662302,0.177711,4.035
1,3,0.21553,0.111147,0.221982,3.291228,1.147493,0.079085,20.5,-3.372049,-0.728254,0.264794,0.385081,1.625211,3.198
1,2,0.20254,0.127279,0.250526,2.108555,1.128625,-0.32046,22.64,0.091582,0.122026,0.517194,1.098644,3.810628,3.725
1,1,0.588496,0.500961,0.701169,5.231619,1.934004,-0.404841,18.19,0.047841,0.232866,0.576491,0.982463,2.535607,4.978
0,0,0.940363,0.258322,0.922555,14.593085,1.1396405,-0.406854,36.15,-1.887986,-0.155352,-0.050205,-0.054524,0.273934,3.438
0,0,0.516212,0.319947,0.666126,2.447601,1.09541,-0.441765,27.14,0.29831,0.164075,0.262565,0.668853,1.548082,3.611
1,2,0.352748,0.153939,0.474826,2.012154,1.114537,-0.079046,32.59,-1.800954,-0.235722,0.559759,0.989802,3.865235,3.212
0,0,0.141292,0.055954,0.1967,1.494763,0.994813,-0.134286,16.63,0.253795,0.159481,0.311308,1.092555,2.992516,3.996
1,1,0.591138,0.358419,0.759238,2.407395,1.291685,-0.717108,43.64,0.258194,0.130904,0.365396,0.628738,1.239797,4.536
1,6,0.529082,0.20538,0.566094,2.037763,1.700518,-0.235132,27.8,-0.394335,0.080462,0.414832,0.618037,1.589685,4.23
