本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,5,0.44737,0.191879,0.389729,2.098296,1.116665,-1.492164,17.78,-0.116384,-0.209916,0.582445,0.903821,0.539878,4.343
1,8,0.799991,0.693439,1.171519,11.352105,2.433589,0.017067,28.35,-0.145291,0.043396,0.296254,0.411414,1.666018,4.383
0,0,0.414247,0.203314,0.314416,2.275407,1.22429,-0.193362,39.89,0.118592,0.20358,0.730006,1.474415,2.441743,1.86
1,5,0.170487,0.134798,0.26529,2.649314,1.042112,0.068458,18.79,0.11452,0.311289,0.682279,2.669946,6.020931,3.879
1,2,0.655775,0.334112,0.741308,4.66562,1.294206,0.184618,30,0.060252,0.084329,0.974977,1.51069,2.036122,4.598
1,1,0.539567,0.220208,0.658712,1.894983,0.965707,-0.202069,15.34,0.062924,-0.148424,1.003555,1.834179,0.746401,3.958
1,2,0.556263,0.353235,0.625013,8.829427,2.722543,-0.154712,15.27,-0.240477,0.059535,0.730887,1.426574,3.179866,4.218
1,2,0.285298,0.248624,0.361193,2.849969,1.121588,-0.158409,28.56,0.082736,0.076256,0.466136,1.067281,2.706668,2.153
0,0,0.333003,0.143613,0.380723,2.731612,1.319205,0.444413,16.91,-0.209689,0.108927,0.389977,0.614375,2.595522,3.443
0,0,0.444685,0.130223,0.471424,2.870948,1.148064,-0.327123,32.6,0.015706,-0.016045,0.063484,0.35143,0.887492,4.017
1,1,0.400751,0.275148,0.626315,1.205438,1.148064,-0.125659,30.4,0.052747,0.231382,0.631732,1.817464,2.055729,3.513
1,2,0.41613,0.257277,0.515455,1.560385,3.28712,-0.235535,22.87,0.048779,0.153818,0.423533,0.611837,1.651676,3.297
1,4,0.753196,0.419365,0.68841,4.63391,1.973004,0.995348,16.79,0.067817,-0.022905,0.817005,1.204031,0.452819,3.672
1,1,0.64697,0.234711,0.640413,2.031778,1.148064,0.789674,17.53,0.101396,0.024463,0.000056,0.00007,0.567932,3.161
1,1,0.519095,0.508839,0.67521,3.491707,1.148707,-0.228967,22.56,0.241458,0.276655,0.33702,1.063478,2.064258,2.357
1,4,0.66656,0,0.664834,1.919462,1.148064,0.251794,25.88,0.101396,0.05159,0.017527,0.968674,2.5414785,2.145
0,0,0.338254,0.336434,0.526054,2.756895,1.068213,0.238993,17.21,0.244502,0.143365,0.334822,0.81325,2.203422,4.84
1,2,0.437478,0.234706,0.497448,4.378188,1.148064,-0.185015,27.69,-0.048211,0.135885,0.862597,1.384462,2.850861,3.156
1,1,0.319903,0.194568,0.48792,2.473697,1.721903,0.074786,37.75,0.169519,0.079519,0.435056,1.316374,1.35274,2.816
1,2,1.009955,0.51723,0.815463,2.942312,1.148064,-0.772814,24.02,-0.044438,-0.343528,0.142024,0.332467,-1.743116,3.518
1,6,0.635755,0.434221,0.541953,1.78136,1.787864,-0.220891,22.18,0.031545,0.072427,1.030162,1.304595,1.970729,3.221
1,5,0.59312,0.231668,0.582964,6.11289,1.148064,-0.284798,26.02,0.069581,0.103121,0.621041,1.382746,1.280426,5.142
1,1,0.194566,0.202812,0.275021,2.197506,1.146231,0.066244,37.76,0.319257,0.087902,0.188619,0.337374,3.690343,4.318
1,3,0.145157,0.000413,0.129358,3.563234,0.854811,-1.119624,28.5,0.32708,0.457967,0.330736,0.588472,11.93129,4.856
0,0,0.582218,0.47046,0.597793,2.36229,1.338999,-0.097703,34.53,0.151947,0.235328,0.608136,1.651285,1.897693,4.093
0,0,0.187734,0.002895,0.191593,3.28688,1.006626,0.220358,10.39,0.197495,0.307837,0.726452,1.201336,6.970981,3.794
0,0,0.352432,0.210607,0.387336,1.799559,1.483712,-0.022764,29.61,0.011382,0.087525,0.622078,1.311575,2.266638,3.191
1,7,3.919121,0.334434,0.547661,5.920714,1.056467,-0.057363,47.43,0.064855,-4.265923,5.803842,17.004691,-16.314685,4.039
0,0,0.242635,0.196379,0.575865,2.009981,1.025327,-0.689569,38.48,0.06712,0.188882,1.200529,2.216285,2.872594,3.099
1,3,0.684506,0.434634,0.664895,3.009784,1.761643,-0.129372,32.74,0.030007,0.111393,0.909291,1.190381,1.722104,4.291
0,0,0.209433,0.001031,0.18139,3.688663,0.922917,-0.513811,35.83,0.249251,0.426099,0.474661,1.231747,2.873001,4.778
1,2,0.247324,0.074928,0.213237,2.693943,0.997869,-0.894385,47.69,0.05027,0.122553,0.455445,1.082694,3.281982,4.641
1,1,0.649098,0.332678,0.820569,1.237662,1.676602,0.466654,17.9,0.035532,0.050793,1.052974,1.329928,1.771191,3.621
0,0,0.412561,0.035877,0.414036,5.354882,1.148064,0.021574,29.32,-0.0113,0.149764,0.837914,2.066166,3.021266,4.191
1,5,0.752015,0.004173,0.74365,1.684512,1.148064,0.351875,33.53,0.101396,0.103321,0.032091,0.968674,2.5414785,1.31
0,0,0.335649,0.177458,0.38999,7.894848,7.681133,-0.357091,24.18,0.134012,0.159473,0.264865,0.537653,1.864019,5.007
1,3,0.384843,0.254927,0.424503,1.777299,1.40112,-0.419923,23.89,0.101396,0.201341,0.711248,0.807523,2.520116,4.048
1,2,0.651408,0.441496,0.731676,4.955458,1.502192,-0.347098,49.37,0.119105,0.166772,0.568791,1.029074,1.54714,5.337
1,5,0.699773,0.249266,0.714048,3.701278,1.258249,1.501797,55.7,0.106277,0.083926,0.56028,0.958547,1.012401,4.11
0,0,0.167122,0.035118,0.186674,5.208849,0.959074,-0.066265,43.82,0.106756,0.313355,0.426621,0.710974,11.598255,4.514
0,0,0.663354,0.661635,0.96906,6.16928,7.18029,-0.548641,30.84,0.050594,0.107378,0.372699,0.907196,1.311769,5.239
1,1,0.147275,0.110023,0.287137,1.643478,1.098082,-0.093888,27.6,-0.052714,0.085893,0.215264,0.683506,2.152472,4.323
1,2,0.431662,0.356212,0.480404,4.170348,1.530269,1.079315,22.06,-0.083637,0.208606,0.519462,1.074801,2.947162,2.842
0,0,0.29353,0.109508,0.250212,6.52049,1.120049,-0.284225,28.51,0.050496,0.331171,0.895723,1.480613,9.406372,3.515
1,1,0.233301,0.020972,0.175234,2.649685,0.991926,0.076621,35.6,0.186778,0.325715,0.970456,1.45478,3.896741,3.562
1,6,0.845684,0.351215,0.540514,3.181956,1.460469,-0.384113,33.99,0.075377,-0.204984,0.270722,0.403227,-0.620542,5.231
0,0,0.14437,0.003422,0.127929,3.931485,0.672169,0.10154,47.28,0.18541,0.316968,0.345956,0.413747,10.403626,3.595
0,0,0.88416,0.782604,0.915099,5.185766,1.518976,-2.171256,24.55,0.014532,0.061681,0.499282,0.514402,0.904034,3.182
1,2,0.509096,0.33158,0.435584,2.486459,1.375243,0.083191,44.27,0.084588,0.165261,0.292143,0.552079,1.234724,4.812
0,0,0.359386,0.305669,0.360701,1.436219,0.958754,-2.001793,29.72,0.259356,0.157293,0.225442,0.67524,1.514968,2.668
1,2,0.271789,0.18831,0.216736,2.33275,0.950136,-1.471805,30.58,0.145245,0.112376,0.335829,0.442287,6.08014,5.351
0,0,0.185169,0.153858,0.193559,2.888885,1.133785,-0.688137,37.67,0.060263,0.422714,0.890171,1.443426,6.168772,3.87
0,0,0.266631,0.16746,0.265541,3.615951,1.415176,-0.192564,27.91,-0.017468,0.180467,0.482452,0.619704,3.863224,2.648
1,1,0.586368,0.37557,0.558319,2.524197,1.35692,-1.516162,42.3,0.059231,0.209787,1.022002,1.126175,2.575442,3.331
1,1,0.495514,0.278583,0.438627,3.56599,1.915464,-0.175219,21.53,-0.00358,0.203546,0.837906,1.070021,2.86437,3.354
1,2,0.377341,0.111284,0.27477,2.92551,1.058398,-0.693334,41.25,0.09686,0.166779,0.598765,0.971661,2.113267,4.299
0,0,0.727605,0.431324,0.741626,2.536694,1.596296,-4.488835,35.34,0.023954,0.129337,1.894549,2.308337,2.614576,3.61
1,4,0.296145,0.022917,0.348139,3.19378,1.393854,-0.760267,39.78,0.06749,0.34068,0.442945,0.563082,3.109976,4.646
0,0,0.442902,0.140757,0.508601,2.41514,1.078618,-1.772918,15.41,0.09738,0.112085,0.740094,1.384246,1.648547,4.782
1,1,0.548457,0.334629,0.607245,11.175756,1.19148,0.993938,34.43,0.091119,0.277004,1.428506,2.460583,3.271404,4.705
0,0,0.289581,0.27285,0.440687,6.510245,1.438464,-0.142094,33.02,0.074774,0.155557,0.364823,1.051495,2.103339,4.245
0,0,0.907369,0,0.912105,1.298988,1.148064,-1.829858,4.36,0.101396,0.052328,0.021118,0.968674,2.5414785,3.521
1,4,0.590066,0.309309,0.592243,5.223895,0.994132,-1.310188,67.97,0.029222,0.210399,0.464255,0.615576,1.557694,5.446
0,0,0.192832,0.022057,0.286723,3.879512,1.551388,-0.025533,12.43,0.060631,0.339913,0.527554,0.659497,5.887288,4.064
0,0,0.220954,0.006907,0.276374,2.718525,1.000063,0.055342,43.05,1.521291,0.521225,0.245854,0.748925,2.483765,3.969
0,0,0.543222,0.31673,0.530662,2.338229,1.327107,-0.865113,33.07,0.0683,0.191271,0.874195,0.983524,2.169826,3.157
0,0,0.164428,0.007663,0.06577,3.941081,0.966147,-0.109661,58.6,0.347064,0.229594,0.364271,0.687387,4.630644,4.002
0,0,0.403044,0.263208,0.567644,5.913262,1.13489,-1.403551,27.45,0.258802,0.21096,0.245486,0.463485,1.949156,3.711
0,0,0.170876,0.003387,0.149128,6.578845,0.992839,0.071591,64.77,0.285651,0.4589,0.532582,1.063037,6.215197,4.03
1,3,0.48291,0.115889,0.56336,3.842195,1.148064,-0.298588,27.92,-0.016462,0.25867,0.678681,1.024816,2.094388,2.911
0,0,0.304225,0.007288,0.119707,3.165129,1.926918,0.452941,31.2,0.125833,0.341718,0.626124,0.981918,3.027337,2.73
1,1,0.276874,0.014251,0.224305,3.503482,0.739322,-1.139898,20.03,0.101201,0.188819,0.43701,0.576196,2.424534,3.678
1,1,0.319224,0.249271,0.394161,2.079968,1.150072,-1.169357,32.47,0.101396,0.28533,0.464597,1.157279,1.822821,7.393
0,0,0.36484,0.00521,0.254065,6.170475,1.013285,0.404102,44.32,0.101396,0.225885,1.045588,1.334582,3.757563,3.823
0,0,0.169523,0.058833,0.200932,4.301508,1.02733,0.478596,28.59,0.101396,0.394197,0.374922,0.524049,5.804978,4.214
0,0,0.370011,0.170425,0.333174,6.010143,1.137172,-0.577819,27.79,0.101396,0.199657,0.639561,1.298359,3.255007,3.302
0,0,0.351735,0.084842,0.249741,3.73043,1.287732,-0.131955,47.48,0.101396,0.24807,0.784711,1.24379,2.974048,2.431
0,0,0.122117,0.022577,0.147669,6.105264,0.888339,-0.690902,51.15,0.101396,0.263377,0.577201,1.18383,7.529322,4.015
0,0,0.331757,0.188804,0.336641,8.812726,1.257011,-0.787908,26.12,0.101396,0.283757,0.62011,1.174722,3.39153,2.493
0,0,0.109284,0.023456,0.114627,8.40958,0.96174,-1.636934,54.67,0.101396,0.215291,0.420974,0.479528,10.799119,3.454
1,3,0.320241,0,0.341648,1.597672,1.016069,-0.00291,36.99,-0.031442,-0.058367,0.177492,0.247175,1.144134,5.596
1,6,0.769893,0.2419,0.760056,1.556266,1.148064,-0.721496,53.49,0.026593,-0.018926,0.771027,0.922492,1.013243,5.268
1,3,0.747413,0.312948,0.757144,4.379723,1.849283,-0.052995,39.92,0.033999,0.082428,0.437994,0.710713,1.569867,3.763
1,2,0.288627,0.125915,0.230104,0.641965,1.969728,0.00588,12.66,0.065998,-0.193823,0.329756,0.58664,0.394494,3.334
0,0,0.153842,0.002678,0.198036,1.768428,0.760697,-0.734193,21.91,-0.048075,0.180874,0.712309,0.839422,4.537022,3.59
1,1,0.451078,0.36909,0.45601,2.633846,1.245927,0.000388,22.71,0.056101,0.096193,0.497446,1.213695,1.72225,4.515
1,10,0.679784,0.172164,0.591235,2.641248,1.435471,-0.147134,18.83,0.103557,-0.598284,0.435913,0.642055,-2.454444,3.366
1,1,0.530311,0.310165,0.60322,1.767384,1.43055,-0.583601,17.19,0.119061,-0.070877,0.265484,0.699024,0.262476,4.98
0,0,0.456035,0.482029,0.643238,2.786375,2.199069,-1.17075,11.04,0.167075,0.081394,0.393128,1.089666,1.968216,4.26
1,1,0.465821,0.172278,0.470751,2.479139,1.20597,-0.657064,27.02,0.09853,0.153075,0.392755,0.573117,1.759107,4.82
0,0,0.785682,0.192145,0.88613,9.204925,2.849224,-0.054737,13.13,-0.006108,-0.19409,1.568111,1.908656,2.058863,5.843
1,5,0.89194,0.786613,0.862352,3.13369,1.152016,0.365591,42.99,0.00839,-0.083508,0.085385,0.105348,-0.440584,4.29
1,2,0.616714,0.42612,0.804377,3.291359,1.148064,-0.21814,15.63,-0.118944,0.149246,0.685591,0.883696,2.090282,3.416
0,0,0.314092,0.008518,0.44639,9.032493,1.096725,-0.016752,27.98,-2.849393,0.1786995,0.060023,0.325134,2.5414785,5.455
1,1,0.354697,0.11518,0.417574,6.654937,1.148064,-0.100041,21.89,0.307599,-5.180837,0.054547,0.128071,-0.832945,4.749
1,4,0.417099,0.31337,0.482556,1.255236,1.148064,-0.165635,24.95,-0.114016,-0.97636,1.398719,2.93674,-1.85584,4.802
1,1,0.354118,0.259574,0.532639,2.803584,1.291507,-0.158749,15.56,0.171239,0.183127,0.321003,0.710596,2.639817,3.714
1,1,0.354179,0.169174,0.413373,3.171598,1.213384,-0.009059,15.05,0.191599,0.284443,0.490913,0.975371,3.670597,5.256
0,0,0.484783,0.351099,0.535012,1.428577,1.659745,-0.011285,20.78,0.094397,0.205921,0.274562,0.62418,1.249268,4.182
1,2,0.043834,0.00089,0.035568,3.806991,1.19091,-0.309672,24.93,0.073715,0.216069,0.968111,1.272691,22.260486,3.458
1,4,0.49529,0.356453,0.631735,3.167512,1.226492,-0.473755,14.67,0.176271,0.122491,0.270224,0.528964,1.396143,2.984
1,1,0.196932,0.038269,0.232715,3.947372,9.983433,-0.024687,17.69,0.141727,0.206647,0.289244,0.449635,4.938813,4.695
0,0,0.435917,0.266695,0.487186,1.555793,1.749283,-0.041267,21.21,0.026501,0.071295,0.290455,0.514662,1.288716,3.692
1,2,0.219634,0.056084,0.283338,1.790668,0.868947,-0.271853,20.45,0.129958,0.169054,0.268625,0.72807,2.449233,5.558
1,1,0.458624,0.436604,0.548032,4.376208,1.887946,-0.015209,37.76,0.180919,-0.238152,0.216669,1.195389,0.680318,4.714
1,1,0.377009,0.027912,0.316144,4.924559,1.137109,-0.219842,27.47,0.245373,0.153362,0.272016,0.629223,4.107445,3.707
1,3,0.218452,0.09335,0.242764,3.339179,1.064448,-0.150673,16.31,0.213566,0.118498,0.220971,0.408763,3.594301,4.021
1,1,0.059442,0.010735,0.08583,2.777472,1.369614,-0.306902,15.48,0.289007,0.307164,0.337729,0.641821,12.743314,2.698
1,2,0.228978,0.107068,0.251776,2.540086,0.851595,-0.127248,27.5,0.241143,0.155948,0.178483,0.457075,2.895992,4.1
1,9,0.629544,0.282309,0.658977,1.726658,1.148064,0.23723,14.89,0.022035,-0.124976,0.298593,0.456797,0.08065,4.474
0,0,0.626302,0.389016,0.625323,2.395811,4.486657,-0.352366,20.26,-0.083087,0.120935,0.45828,0.714489,1.341941,3.519
1,3,0.581313,0.154071,0.69216,2.000777,1.360039,-0.021455,23.5,-0.036301,-0.373832,3.168707,3.749403,2.557658,4.722
1,3,0.274993,0.194521,0.243369,1.500048,1.162594,-0.303671,19.07,0.229381,0.102061,0.129271,0.269921,1.25431,4.928
1,1,0.954998,0.458175,0.980067,2.901493,1.373467,-0.039763,30.31,-0.064283,-0.217526,1.22135,1.817725,0.423994,4.089
1,2,0.564264,0.279465,0.587133,6.229858,1.118273,-1.358766,29.47,0.175178,0.228346,0.605189,0.722829,2.439441,5.36
1,2,0.217521,0.04475,0.219871,3.660303,-0.625484,-0.137251,15.25,0.063575,0.29628,0.289078,0.550387,4.394454,4.406
1,2,0.084701,0.01599,0.081097,2.079515,0.998987,-0.151515,29.72,-0.259175,0.070293,0.181763,0.255852,10.929499,3.668
0,0,0.34385,0.245902,0.358836,4.278186,1.353853,-0.232564,16.33,0.14342,0.171063,0.378095,0.773501,3.522389,4.237
0,0,0.615053,0.528745,0.674464,1.334471,2.039271,-0.098693,20.02,-0.372819,-0.181146,0.555832,0.953924,0.768964,3.913
0,0,0.245347,0.028241,0.098947,2.653718,0.982759,-0.645049,27.43,0.617873,0.110694,0.216184,0.370136,3.12017,4.425
1,2,0.416163,0.326688,0.521724,1.530041,1.09542,-0.401691,53.38,0.049875,0.121239,1.329245,2.947783,2.935597,3.886
1,4,0.671647,0.196714,0.597745,1.9098,1.863559,-0.108175,16.08,0.07109,-0.280182,0.65431,1.129664,-0.522575,3.431
0,0,0.446393,0.033611,0.332528,6.195766,0.974414,-0.378151,21.5,0.123013,0.105107,0.477561,0.618578,3.741295,3.831
1,3,0.768045,0.389086,0.408928,1.52774,25.321741,-0.00109,29.82,0.173184,-0.585002,0.168309,0.648883,-2.913182,5.461
1,6,0.978879,0.638274,0.98405,3.173939,11.256891,-0.156167,13.69,-0.740367,-0.302469,0.052936,0.105737,-1.386556,4.453
1,1,0.577668,0.301127,0.631541,5.75822,1.243624,-0.11361,16.05,0.11896,0.073992,0.327802,0.534457,1.058903,3.493
1,4,0.419104,0.217384,0.445758,2.212316,13.558665,0.039597,10.72,0.034381,0.195902,0.482621,0.76972,2.437892,4.587
1,3,0.558747,0.398127,0.503577,3.132589,1.275405,-0.057245,27.14,0.062587,0.162184,0.952722,1.182936,2.664942,3.429
0,0,0.564768,0.394386,0.609185,7.522339,1.148064,-0.230925,16.21,0.073365,0.144696,0.381108,0.556248,2.745785,2.942
1,1,0.637182,0.326547,0.693009,2.806685,1.409082,0.039389,50.27,0.056912,0.1576,0.738425,1.444919,1.517843,2.454
1,2,0.547458,0.362681,0.487269,2.092404,1.026702,-0.392841,8.34,0.28833,0.102595,0.161345,0.389552,1.272624,4.509
1,10,1.412498,0.715653,1.515394,62.390094,1.148064,-0.186435,24.43,-1.699017,-1.897944,0.184352,0.530581,-4.779101,4.689
1,4,0.384965,0.538112,0.745051,2.474201,2.221877,-0.203685,42.17,-0.445011,-0.172109,0.595897,1.360564,2.138015,4.743
1,2,0.536661,0.432801,0.495102,2.782491,1.23924,-0.287927,23.92,0.447738,0.164723,0.194166,0.531933,1.179275,5.689
1,1,0.445869,0.398341,0.453867,5.474091,1.243036,-1.647504,20,0.270099,0.155444,0.303193,1.04794,1.572438,4.738
1,1,0.284765,0.231161,0.316837,3.544815,7.300471,0.044465,16.92,0.039477,0.149359,0.439269,0.84915,3.555807,3.689
0,0,0.878352,0.329141,0.513288,2.864319,1.148064,0.056025,17.37,-0.007483,-0.799244,0.451375,0.802444,-2.045485,3.391
0,0,0.202607,0.014604,0.237904,4.914805,0.965492,0.127899,40.36,0.541941,0.431804,0.510803,0.892717,6.509929,4.152
1,5,0.988606,0.358838,0.892512,2.73105,0.997442,0.095546,13.58,-0.535304,-0.404122,0.227117,0.306782,-0.912365,3.329
0,0,0.552594,0.281268,0.560426,1.40853,1.674171,-0.798286,29.1,0.067713,0.086556,0.519242,1.064868,0.93159,4.482
0,0,0.24814,0.154755,0.266417,2.282235,1.077246,-0.26864,42.65,0.156992,0.21934,0.396828,0.874023,2.343841,4.91
0,0,0.30317,0.232794,0.444411,1.7503,1.334171,-0.111105,10.1,0.076824,0.077554,0.719293,1.560161,2.220235,4.549
0,0,0.187857,0.190157,0.349644,3.400781,1.109989,-0.153257,38.06,0.229559,0.331569,0.991023,1.559695,7.365381,4.649
0,0,0.334609,0.370089,0.539376,1.541446,1.383047,-0.265681,24.7,0.161356,0.064835,0.194362,0.4716,1.292599,3.776
1,1,0.385251,0.359517,0.455103,3.806128,1.552542,-0.638639,21.88,-1.554364,-0.098333,0.121397,0.21702,3.463649,5.401
1,1,0.582899,0.270306,0.567818,2.103945,2.624976,-0.21642,10.8,0.032187,-0.098407,0.849294,1.612706,1.017748,5.364
0,0,0.361495,0.027019,0.31643,1.920767,1.094151,0.201426,8.09,0.108604,0.228764,0.425418,0.635189,1.823449,4.39
1,4,0.197231,0.179522,0.271409,2.008311,1.330264,0.506611,43.11,-0.26823,-0.040074,0.273439,0.438969,3.805963,3.686
0,0,0.481641,0.362683,0.444949,2.513354,1.399341,0.056102,19.12,0.062746,0.178686,0.912523,1.309901,2.427867,5.037
1,7,0.216959,0.202637,0.303517,1.686289,1.148064,-0.507227,25.92,-0.967222,0.178097,0.112784,0.325768,3.453162,3.549
0,0,0.273768,0.172751,0.312464,9.849146,1.204542,-0.027739,11.99,-0.622103,0.065141,0.121465,0.212383,9.14641,4.012
0,0,0.211741,0.02987,0.318798,2.882972,1.012611,-0.414925,22.66,0.570487,-0.042287,0.192197,2.016131,2.881445,3.479
0,0,0.296462,0.011293,0.209103,5.284434,0.975475,0.133255,48.38,0.417059,0.223484,0.44439,1.062296,4.53809,3.9
1,4,0.534842,0.453917,0.638065,1.734265,1.786935,-0.997636,34.24,0.053481,0.08155,0.290328,0.63907,1.131649,3.49
1,1,0.341487,0.191911,0.214845,9.068766,1.238924,-0.434408,16.05,0.251025,0.133949,0.297791,1.355764,3.935128,2.11
0,0,0.136353,0.069154,0.230577,1.618945,1.024248,-0.091188,19.63,0.209146,0.135892,0.28352,0.44481,4.755323,4.284
1,1,0.140584,0.0078,0.111097,4.535189,1.563788,0.0391,45.86,0.070372,0.251595,0.669189,1.060495,7.974781,2.927
1,15,0.665735,0.195149,0.590841,2.260024,1.148064,-0.000967,29.5,-0.090106,-0.275874,0.260454,0.525403,-0.141465,4.573
1,11,0.772268,0.280272,0.619863,5.531244,1.148064,-0.394741,41.25,0.118067,-0.013292,0.009076,0.009976,-0.168726,4.246
1,1,0.350368,0.316014,0.567185,1.517239,121.91918,-0.209467,15.64,-0.137232,0.021516,0.268848,0.744497,1.196929,3.963
0,0,0.256515,0.161654,0.397198,1.416503,1.069669,-0.23547,42.1,0.103421,0.07861,0.47414,1.066719,1.901188,4.795
1,3,0.3309,0.410595,0.486482,2.422514,1.412223,-0.156529,15,0.373953,0.152055,0.192354,0.55101,1.542998,4.727
1,2,0.452276,0.272772,0.38719,3.618156,22.240183,-0.075543,27.44,-0.030339,-0.078706,0.670317,1.474797,1.492762,3.684
0,0,0.37216,0.263859,0.369998,1.910217,1.372545,0.076406,25.48,0.08659,0.132619,0.546507,1.429228,2.188541,4.449
1,2,0.450504,0.27793,0.399359,3.518156,1.148064,-0.209828,37.84,-0.016068,-0.094508,0.251731,0.447747,1.727288,4.285
0,0,0.532634,0.710364,0.805477,7.225585,7.53016,-0.618081,23.25,0.175133,0.183401,0.281922,0.531516,2.714659,4.005
1,1,0.420847,0.383068,0.562401,1.742951,1.148064,-0.413782,9.87,-0.026743,0.017562,0.437219,0.776432,1.641355,5.118
1,1,0.230191,0.092313,0.207811,5.883732,0.955774,-0.252543,10.69,0.152302,0.404368,0.750388,1.012285,6.782432,3.705
1,4,0.559189,0.331704,0.527405,2.3202,1.302236,-0.24869,18.83,0.225931,-0.296644,0.182981,0.255364,-0.210341,3.249
1,2,0.653379,0.412416,0.631759,3.425783,1.322576,-1.34822,28.73,0.11907,0.120262,0.528026,1.229037,1.16506,4.147
1,1,0.391128,0.430165,0.632594,2.711633,1.169819,-0.28871,33.57,0.351678,0.171716,0.310725,0.66279,1.511479,4.656
0,0,0.119495,0.010399,0.117493,3.151654,0.752737,0.016882,22.25,0.268407,0.41725,0.316131,0.417877,6.69487,3.773
1,1,0.48555,0.367013,0.485718,1.429655,2.238069,0.037272,13.76,0.10485,0.071463,0.341022,0.706668,1.241407,3.689
0,0,0.538614,0.242172,0.695887,3.808928,1.176406,-0.025587,62.59,0.166928,0.123996,0.285545,0.542632,1.440266,3.311
1,6,0.059352,0.112825,0.178672,2.818262,1.167628,-0.002887,13.92,0.179953,0.066338,0.114785,0.352176,15.304732,4.587
0,0,0.483676,0.302057,0.56784,1.36058,1.183858,0.117864,39.98,0.153998,0.096553,0.28628,0.542112,1.435063,4.529
0,0,0.098975,0.017871,0.053576,5.79289,1.724675,-0.199213,47.08,0.001527,0.221708,0.077968,0.117812,14.451723,4.401
0,0,0.448048,0.576579,0.785057,2.947467,1.293255,-0.092662,38.58,0.045296,0.180362,0.590886,1.506989,2.472663,2.953
0,0,0.353343,0.141029,0.284755,1.570686,0.926134,-1.780719,25.22,0.165712,0.081049,0.222808,0.442405,1.378463,4.158
0,0,0.624056,0.33768,0.468857,2.537145,1.30964,-0.08644,25.96,0.095776,0.021785,0.359075,0.800806,0.591542,3.413
1,1,0.400795,0.294952,0.409232,3.72898,1.03979,0.034767,23.54,0.407065,0.127432,0.223388,0.418496,2.042749,4.191
1,2,0.309587,0.228825,0.290212,6.780501,1.444644,-0.140956,28.21,0.082563,0.389573,0.264736,0.357888,3.620134,4.806
0,0,0.50426,0.326694,0.51523,4.123854,1.398567,-0.986077,24.65,0.235491,0.286198,0.484949,0.807371,3.14281,4.011
1,2,0.113378,0.028897,0.185071,2.936959,0.974735,0.328674,37.16,0.268776,0.382734,0.290778,0.519111,11.439555,4.536
0,0,0.6557,0.439104,0.678411,4.278494,1.608631,-1.354605,35.2,0.122542,0.091166,0.266081,0.35843,1.667501,4.469
1,6,1.685267,0.81563,0.962059,8.228192,1.148064,0.219816,13.78,-0.613105,-0.93316,0.078802,0.187398,-5.265481,5.212
1,2,0.381264,0.252263,0.578166,3.146075,1.228842,0.028368,27.47,0.118188,0.218667,0.843635,1.802866,2.910344,4.066
0,0,0.415375,0.277987,0.414848,3.523952,1.191885,-0.250966,19.99,0.099554,-0.145138,0.978633,1.391232,1.460587,2.722
0,0,0.591352,0.149212,0.6439,5.365216,1.399715,-0.458487,41.41,0.10877,0.172264,0.704996,1.069318,2.057382,2.545
0,0,0.221969,0.010065,0.167995,2.634691,0.472887,-0.211542,33.36,-0.0237,0.181575,0.244995,0.480752,2.597923,2.838
1,1,0.047417,0.006281,0.056483,3.509682,0.871904,0.001139,18.99,0.116598,0.232017,0.171794,0.241371,18.70854,4.549
1,4,0.652399,0.319196,0.622275,3.828547,1.215851,-0.492954,27.23,0.184417,0.12635,0.399054,0.501019,1.53467,4.771
0,0,0.29503,0.3563,0.465187,2.570103,0.916482,-0.336758,20.76,0.102803,0.194533,0.27971,1.141677,3.683304,3.623
0,0,0.481727,0.328471,0.503875,2.001444,2.062488,-0.01888,14.56,0.034328,0.211588,1.328689,2.147706,3.302238,3.272
1,2,0.445334,0.138462,0.510651,3.641333,1.203674,-0.072316,24.84,0.111469,0.182847,0.647509,1.18284,2.218548,4.39
1,1,0.519446,0.115675,0.557216,1.923429,1.211446,0.002737,21.31,0.060862,-0.386992,2.604407,3.243671,1.762505,3.841
1,1,0.430681,0.322254,0.492592,4.748547,1.151034,-0.165918,22.27,0.049214,0.321095,1.368203,2.006721,4.244276,4.11
0,0,0.096974,0.003059,0.092843,3.146604,0.566375,-0.845517,9.48,0.12349,0.266626,0.250336,0.333501,10.428317,4.627
1,2,0.206795,0.148703,0.295368,1.734916,1.161829,-0.045214,10.83,0.079256,-0.283949,0.526765,1.148604,2.205306,4.097
0,0,0.306353,0.190804,0.403633,3.241121,1.148064,-0.313136,19.57,0.166726,0.228299,0.397124,0.643801,3.30993,3.016
1,1,0.227216,0.099867,0.266525,7.206495,1.038342,-0.176997,11.49,0.264253,0.253114,0.339545,0.696122,10.92803,2.545
1,1,0.343789,0.268833,0.338311,2.532137,1.178265,-0.120683,35.69,0.193919,0.273356,0.429832,0.63476,2.665325,4.735
0,0,0.795742,0.473966,0.753953,1.36097,3.090548,-0.266031,13.57,0.020221,-0.186927,0.468719,0.963576,-0.399225,3.714
